timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
635982975,635982730,0,nan,nan,0.268554,2.795818,-0.77922267,-0.0040501654,-0.0010495186,0.01071763,0.01047815,-0.0337293,-0.042875968,-0.05341033,-0.0019243918,0.00081313733,0.0005514653,-0.42962646,-0.04341045,-0.6458739,1.5935354,0.0004238944,0.035368614,1.5667083,3.5276254e-05,nan,0.14926577,0.060566735,0.03792456,0.07665959,0.04054546,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
636482973,636482730,0,nan,nan,0.27353552,2.8076923,-0.7994744,-0.0040501654,-0.0010495186,0.01071763,0.025133688,0.043286584,-0.095778964,-0.09321879,-0.0019243918,0.00081313733,0.0005514653,0.23287006,1.125332,0.46700147,1.578547,0.0004248993,0.020153921,1.5667083,3.5098274e-05,nan,0.16951752,0.06087515,0.038054258,0.07665659,0.040588655,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
636983003,636982730,0,nan,nan,0.3106402,2.8402376,-0.86009365,-0.0040501654,-0.0010495186,0.01071763,0.11856382,0.09402289,-0.254508,-0.23374638,-0.0019243918,0.00081313733,0.0005514653,1.1863385,-0.5745342,-1.3306575,1.5195184,0.00042588756,-0.038034867,1.5667083,3.4908364e-05,nan,0.23013675,0.060958494,0.03809721,0.076950796,0.04058832,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
637483043,637482773,0,nan,nan,0.347926,2.8573933,-0.9014242,-0.0040501654,-0.0010495186,0.01071763,0.034143187,0.01504545,-0.1241055,-0.09231727,-0.0019243918,0.00081313733,0.0005514653,0.78493357,-0.40952948,-0.78584236,1.5330683,0.00042675898,-0.024613976,1.5667083,3.470516e-05,nan,0.27146733,0.06095621,0.038108487,0.07627245,0.040586505,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
637982974,637982730,0,nan,nan,0.33445734,2.8278172,-0.9563779,-0.0040501654,-0.0010495186,0.01071763,-0.052824516,-0.023574544,-0.20063473,-0.16409919,-0.0019243918,0.00081313733,0.0005514653,0.70760614,0.25161195,-0.3962973,1.5406848,0.00042766717,-0.01699289,1.5667083,3.458719e-05,nan,0.32642102,0.06087015,0.03810772,0.07627413,0.04059049,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
638482981,638482730,0,nan,nan,0.2929677,2.7996066,-1.0506717,-0.0040501654,-0.0010495186,0.01071763,-0.060692884,-0.018871166,-0.26175117,-0.22210686,-0.0019243918,0.00081313733,0.0005514653,-0.045437004,-0.25565365,-0.1326533,1.5168998,0.00042855804,-0.04092159,1.5667083,3.450435e-05,nan,0.4207148,0.06085658,0.038107146,0.07638614,0.04059606,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
638982974,638982730,0,nan,nan,0.25981075,2.76027,-1.0183809,-0.0040501654,-0.0010495186,0.01071763,-0.03509938,-0.045105066,0.30965653,0.34999236,-0.0019243918,0.00081313733,0.0005514653,0.019133361,-0.22193219,0.95050466,1.5234483,0.00042934212,-0.034618862,1.5667083,3.4438348e-05,nan,0.38842398,0.060781635,0.038109697,0.07525735,0.04060128,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
639482973,639482730,0,nan,nan,0.25228763,2.7457979,-0.89537996,-0.0040501654,-0.0010495186,0.01071763,-0.009886449,-0.0029560844,0.047922526,0.0859971,-0.0019243918,0.00081313733,0.0005514653,-0.26351824,-0.08505895,-0.9986949,1.546865,0.00043019216,-0.011300654,1.5667083,3.4597746e-05,nan,0.26542306,0.06054447,0.03811042,0.075382255,0.040604237,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
639982971,639982730,0,nan,nan,0.2572062,2.794658,-0.8748041,-0.0040501654,-0.0010495186,0.01071763,0.013646398,0.027526733,-0.002094029,0.029626992,-0.0019243918,0.00081313733,0.0005514653,1.7228922,-1.3700022,2.1553588,1.550615,0.00043110285,-0.007536337,1.5667083,3.4780067e-05,nan,0.24484718,0.06064688,0.038112428,0.07611975,0.04060674,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
640483003,640482730,0,nan,nan,0.27966484,2.8290606,-0.87669885,-0.0040501654,-0.0010495186,0.01071763,0.08046096,-0.015001393,-0.23161438,-0.21367244,-0.0019243918,0.00081313733,0.0005514653,-0.2754046,-0.4011203,-2.0877237,1.5467497,0.0004319848,-0.011471347,1.5667083,3.483174e-05,nan,0.24674195,0.06073866,0.03811126,0.07609285,0.040605363,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
640983011,640982774,0,nan,nan,0.31506535,2.8225584,-1.0903372,-0.0040501654,-0.0010495186,0.01071763,0.069118276,-0.039662257,-0.3784901,-0.3733792,-0.0019243918,0.00081313733,0.0005514653,-0.05941824,0.22732937,0.8280192,1.5522592,0.0004327833,-0.0060256673,1.5667083,3.4746372e-05,nan,0.46038026,0.060975213,0.038113292,0.077414505,0.04060699,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
641482976,641482730,0,nan,nan,0.33741826,2.7713828,-1.1078627,-0.0040501654,-0.0010495186,0.01071763,0.034615964,-0.066412024,0.25952715,0.25867987,-0.0019243918,0.00081313733,0.0005514653,-0.3221887,-0.009991101,-0.27428064,1.5498595,0.00043722897,-0.008260139,1.5667083,3.474066e-05,nan,0.4779058,0.06644771,0.041324,0.07729498,0.04141881,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
641983002,641982730,0,nan,nan,0.34928563,2.7015095,-1.0555922,-0.0040501654,-0.0010495186,0.01071763,0.008517201,-0.025149023,0.034473892,0.029933622,-0.0019243918,0.00081313733,0.0005514653,0.8231733,0.6325539,0.48202854,1.5558915,0.00043791442,-0.0020404733,1.5667083,3.4574696e-05,nan,0.42563528,0.061809514,0.039083302,0.0754275,0.04062028,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
642482975,642482730,0,nan,nan,0.34608144,2.7053154,-1.0616045,-0.0040501654,-0.0010495186,0.01071763,-0.040714886,0.03990808,-0.038244985,-0.047977604,-0.0019243918,0.00081313733,0.0005514653,0.49055418,-0.076961786,-0.8461351,1.5679153,0.00043867115,0.009940085,1.5667083,3.4794368e-05,nan,0.4316476,0.06073402,0.038300306,0.076190434,0.04066613,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
642982973,642982730,0,nan,nan,0.31577054,2.7598639,-1.1628097,-0.0040501654,-0.0010495186,0.01071763,-0.071765415,0.07947411,-0.07638294,-0.09499971,-0.0019243918,0.00081313733,0.0005514653,-0.029266646,-0.28107437,1.4658476,1.5751212,0.00043928463,0.017037878,1.5667083,3.4870303e-05,nan,0.5328528,0.060783032,0.038121,0.07714152,0.04074808,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
643482976,643482730,0,nan,nan,0.27146158,2.8005466,-1.161925,-0.0040501654,-0.0010495186,0.01071763,-0.08042609,0.04054093,0.011312273,-0.014898027,-0.0019243918,0.00081313733,0.0005514653,-0.6722092,-0.4750496,-0.47984067,1.5645059,0.0004397121,0.006346106,1.5667083,3.4810484e-05,nan,0.53196806,0.06083069,0.038122494,0.07618273,0.04074167,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
643982975,643982730,0,nan,nan,0.238989,2.8139966,-1.1829988,-0.0040501654,-0.0010495186,0.01071763,-0.061265938,-0.0031470843,-0.01778646,-0.04359119,-0.0019243918,0.00081313733,0.0005514653,0.21751647,-0.5196988,-0.17967167,1.5367248,0.00044025885,-0.021431448,1.5667083,3.4816585e-05,nan,0.5530419,0.06081558,0.038139794,0.076186344,0.040691983,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
644483005,644482774,0,nan,nan,0.2232875,2.8218038,-1.1989564,-0.0040501654,-0.0010495186,0.01071763,-0.028317824,-0.01128202,-0.022602232,-0.04310078,-0.0019243918,0.00081313733,0.0005514653,-0.6904158,0.062144924,-1.0749993,1.5416362,0.00044095743,-0.016640991,1.5667083,3.482937e-05,nan,0.56899947,0.060793847,0.03813952,0.07608256,0.040646583,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
644982974,644982730,0,nan,nan,0.22640817,2.797606,-1.2136147,-0.0040501654,-0.0010495186,0.01071763,-0.006354592,-0.15616295,-0.021606075,-0.03379158,-0.0019243918,0.00081313733,0.0005514653,0.33680296,-1.0039393,-0.1500802,1.5384008,0.0004416231,-0.020327006,1.5667083,3.483864e-05,nan,0.5836578,0.060779236,0.038130075,0.076155595,0.04062192,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
645483008,645482730,0,nan,nan,0.22725612,2.6563005,-1.2156256,-0.0040501654,-0.0010495186,0.01071763,-0.012412681,-0.43666297,-0.024593998,-0.025104601,-0.0019243918,0.00081313733,0.0005514653,-0.97054595,-0.48022404,-0.2767952,1.5308007,0.00044191926,-0.027748251,1.5667083,3.483585e-05,nan,0.58566874,0.060795214,0.03812166,0.07636097,0.040621787,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
