timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
649660057,649659980,3407898,0.008993109,0.030784743,-0.12504585,34.480675,0,0,0,0,8
649762513,649762437,3407898,0.031933863,-0.004238419,0.028311638,34.405193,0,0,0,0,8
649863769,649863688,3407898,-0.010250478,-0.013431374,0.070704155,34.503323,0,0,0,0,8
649961255,649961187,3407898,0.0053482824,0.03719055,-0.15201685,34.37716,0,0,0,0,7
650062513,650062437,3407898,0.011949177,-0.0377544,0.17225966,34.38255,0,0,0,0,8
650161283,650161210,3407898,0.0028073725,0.031604353,-0.14785813,34.480675,0,0,0,0,7
650262512,650262437,3407898,-0.016920367,-0.016570635,0.08842391,34.412743,0,0,0,0,8
650360065,650359980,3407898,-0.011938999,0.0020576825,0.0058325673,34.252552,0,0,0,0,9
650462512,650462437,3407898,0.015030149,0.018827239,-0.06933021,34.314613,0,0,0,0,8
650563779,650563688,3407898,0.025721956,-0.027279096,0.112796895,34.38255,0,0,0,0,8
650661255,650661187,3407898,0.0016368409,0.031328373,-0.13264121,34.42029,0,0,0,0,7
650762512,650762437,3407898,-0.007002967,-0.01931853,0.111131504,34.375,0,0,0,0,8
650861257,650861188,3407898,0.005995406,0.0136847515,-0.061657514,34.411663,0,0,0,0,7
650962513,650962437,3407898,0.010325421,0.0025563743,0.003480666,34.495773,0,0,0,0,8
651060058,651059980,3407898,0.023673525,-0.012248947,0.060112268,34.27687,0,0,0,0,8
651162512,651162437,3407898,-0.013930991,0.02111715,-0.087807715,34.261776,0,0,0,0,8
651263770,651263690,3407898,0.0048879213,-0.01712854,0.105136104,34.435387,0,0,0,0,8
651361286,651361210,3407898,-0.00437165,0.018644046,-0.0891317,34.28442,0,0,0,0,8
651462512,651462437,3407898,0.02210806,-0.0072694295,0.052476455,34.412743,0,0,0,0,8
651561263,651561187,3407898,0.008709992,0.00034140504,-0.0056706546,34.359905,0,0,0,0,8
651662513,651662437,3407898,-0.0027645482,0.012115716,-0.036155626,34.329712,0,0,0,0,8
651760057,651759980,3407898,0.012007466,-0.012090735,0.07405159,34.518417,0,0,0,0,8
651862513,651862437,3407898,-0.00043300152,0.016812118,-0.083319485,34.54861,0,0,0,0,8
651963766,651963688,3407898,0.014297377,-0.013131604,0.07970559,34.525967,0,0,0,0,8
652061262,652061187,3407898,-0.013681183,0.008976455,-0.048646055,34.442936,0,0,0,0,8
652162514,652162437,3407898,-0.00040802066,0.0012990045,0.015446497,34.359905,0,0,0,0,8
652261291,652261211,3407898,0.006445061,-0.004937883,0.023931662,34.375,0,0,0,0,8
652362512,652362437,3407898,0.014222435,0.015471478,-0.050561257,34.359905,0,0,0,0,8
652460057,652459980,3407898,0.003663859,-0.014205781,0.070237845,34.38255,0,0,0,0,8
652562512,652562437,3407898,-0.009167975,0.011932523,-0.068097815,34.42029,0,0,0,0,8
652663767,652663688,3407898,-0.0023232198,-0.0049878443,0.054874618,34.525967,0,0,0,0,8
652761264,652761187,3407898,0.003513974,0.0027062595,-0.019909743,34.269325,0,0,0,0,8
652862513,652862437,3407898,0.0010658499,0.0054624807,-0.010058958,34.359905,0,0,0,0,8
652961264,652961187,3407898,-0.0073110643,-0.007769047,0.040152565,34.442936,0,0,0,0,8
653062515,653062438,3407898,0.0038137443,0.012348871,-0.05543252,34.397644,0,0,0,0,8
653160054,653159978,3407898,0.0033807426,-0.008227029,0.061044887,34.359905,0,0,0,0,8
653262513,653262437,3407898,0.010208843,0.010225497,-0.050344754,34.480675,0,0,0,0,8
653363767,653363689,3407898,-0.0025064126,-0.0020734111,0.032125384,34.518417,0,0,0,0,8
653461293,653461213,3407898,0.0028561447,0.0036055704,-0.0019151991,34.269325,0,0,0,0,8
653562515,653562438,3407898,-0.0026479708,0.005554077,-0.017719755,34.359905,0,0,0,0,8
653661266,653661188,3407898,0.00368884,-0.0068780626,0.043025363,34.601448,0,0,0,0,8
653762514,653762437,3407898,0.0053125955,0.0067614852,-0.048129786,34.435387,0,0,0,0,8
653860059,653859981,3407898,-0.005395865,-0.0030643186,0.046297856,34.412743,0,0,0,0,8
