timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
630993457,630993212,0,nan,nan,0.24797894,2.80936,-0.7254051,-0.0045030685,-0.00027955486,0.4278793,-0.002221877,0.0018008866,0.022275344,0.0057508796,-0.0038047682,-0.0040195924,-4.740615e-05,-0.20457964,0.009037851,0.049924552,1.5512785,0.00040337385,-0.011175035,1.5678196,3.532254e-05,nan,0.09865159,0.067960426,0.04214063,0.07827826,0.04162631,inf,inf,inf,inf,1,1,1,1,4,2,3,1,1,1,0,0,1,0,0
631493590,631493215,0,nan,nan,0.24940707,2.8106313,-0.71585494,-0.0045030685,-0.00027955486,0.4278793,-0.0008795051,0.0036435646,0.026432402,0.015140657,-0.0038047682,-0.0040195924,-4.740615e-05,0.006208837,0.26702183,0.16204959,1.5513455,0.0004121303,-0.011079966,1.5678196,3.654998e-05,nan,0.09876603,0.09519786,0.056632772,0.089358,0.0457783,inf,inf,inf,inf,1,1,1,1,4,2,3,1,1,1,0,0,1,0,1
631993456,631993214,0,nan,nan,0.2500902,2.8101888,-0.69487125,-0.0034701228,-0.0006160736,0.018097222,-0.0026846032,0.0037424772,0.030531406,0.012999316,-0.0038047682,-0.0040195924,-4.740615e-05,0.06602818,0.16848566,-0.0065712486,1.5512537,0.00041960078,-0.01116954,1.5678196,3.7859732e-05,nan,0.079928994,0.10038338,0.050770093,0.10046943,0.049474493,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,1,0,0
632493485,632493211,0,nan,nan,0.2472884,2.8114128,-0.7121644,-0.0034701228,-0.0006160736,0.018097222,-0.0047286027,0.0027140744,0.029316848,-0.0062620346,-0.0038047682,-0.0040195924,-4.740615e-05,0.08563835,-0.074137345,0.032625157,1.5513726,0.00042006007,-0.011083989,1.5678196,3.6701902e-05,nan,0.08876765,0.061191548,0.038496587,0.09764811,0.04877325,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,1,0,0
632983450,632983211,0,nan,nan,0.24578002,2.8106842,-0.7191315,-0.0034701228,-0.0006160736,0.018097222,-0.004873083,0.0010351668,0.024559455,-0.011117758,-0.0038047682,-0.0040195924,-4.740615e-05,0.061926723,0.014735572,0.09537692,1.5514349,0.00041995177,-0.011059981,1.5678196,3.557867e-05,nan,0.09338355,0.05941962,0.037533816,0.09042669,0.04646708,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,1,0,0
633483526,633483212,0,nan,nan,0.24370201,2.8113744,-0.7253991,-0.0034701228,-0.0006160736,0.018097222,-0.005610947,0.0019097711,0.018662257,-0.013564117,-0.0038047682,-0.0040195924,-4.740615e-05,0.0004310562,0.07296461,-0.08501362,1.5515074,0.00042037168,-0.01104062,1.5678196,3.4308472e-05,nan,0.09597272,0.05872913,0.037580404,0.07805386,0.042426243,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,1,0,0
633993479,633993212,0,nan,nan,0.24438836,2.8116229,-0.72956413,-0.0034701228,-0.0006160736,0.018097222,-0.0035272245,0.0031047242,0.017060196,-0.0098792175,-0.0038047682,-0.0040195924,-4.740615e-05,0.510375,0.16132896,0.18057254,1.5515479,0.000420627,-0.01103558,1.5678196,3.4450815e-05,nan,0.09927297,0.058913503,0.037822913,0.073728584,0.040641848,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,1,0,0
634493470,634493213,0,nan,nan,0.2455844,2.8113523,-0.72937256,-0.0034701228,-0.0006160736,0.018097222,-0.006922098,0.001249669,0.017803116,-0.003613935,-0.0038047682,-0.0040195924,-4.740615e-05,-0.011472615,-0.5782441,-0.28201485,1.551773,0.00042100972,-0.01083419,1.5678196,3.478091e-05,nan,0.09976387,0.058333013,0.03751558,0.07230448,0.039755713,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,1,0,0
634993450,634993211,0,nan,nan,0.24256943,2.8133361,-0.72893286,-0.0034701228,-0.0006160736,0.018097222,-0.010329026,0.0057245353,0.021399343,0.0031991233,-0.0038047682,-0.0040195924,-4.740615e-05,-1.2022145,1.2739673,-0.8787878,1.5516601,0.0004217204,-0.010997779,1.5678196,3.538529e-05,nan,0.100550294,0.059042856,0.03759757,0.07422762,0.040053006,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
635493454,635493212,0,nan,nan,0.26099044,2.8116846,-0.73707265,-0.0034701228,-0.0006160736,0.018097222,0.049501132,-0.0055487654,-0.023106415,-0.040300995,-0.0038047682,-0.0040195924,-4.740615e-05,3.145196,2.57046,1.0814142,1.5611641,0.00042275887,-0.0017340392,1.5678196,3.576593e-05,nan,0.10869008,0.060429532,0.037994366,0.07644862,0.040550202,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,0,0,0
