timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],terr_flow[0],terr_flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
630951618,630761187,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.004082486,-0.00432992,0.014275074,0.0,-0.6157547,0.0,0.0,0.0,0.0,0.0,0.0,0.0016819239,0.0,0.0,0.0,0.0055731256,0.012579675,-0.00024574995,0.0,0.0,0.0,0.0,0.0,0.0
631451821,631261221,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,-0.48338723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014295839,0.006180254,-5.77569e-05,0.0,0.0,0.0,0.0,0.0,0.0
631951768,631761187,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0018063784,-0.0016973019,0.021487832,0.0,-0.5259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0010812283,0.0,0.0,0.0,0.0077674035,-0.0017023995,-8.60095e-05,0.0,0.0,0.0,0.0,0.0,0.0
632451723,632261187,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0013848245,-0.00060367584,0.012301028,0.0,-0.35347056,0.0,0.0,0.0,0.0,0.0,0.0,0.001856327,0.0,0.0,0.0,0.0013874089,0.0006833095,-1.8954277e-05,0.0,0.0,0.0,0.0,0.0,0.0
632941624,632751188,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.0008431524,-0.002632141,0.014313698,0.0,-0.46267164,0.0,0.0,0.0,0.0,0.0,0.0,0.0036312342,0.0,0.0,0.0,-0.004912005,0.004921601,-2.1100044e-05,0.0,0.0,0.0,0.0,0.0,0.0
633441609,633251188,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0005247891,-0.0006887913,0.013769567,0.0,-0.45647484,0.0,0.0,0.0,0.0,0.0,0.0,0.00090384483,0.0,0.0,0.0,0.007683807,0.005612608,-0.00015884638,0.0,0.0,0.0,0.0,0.0,0.0
633951597,633761187,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.0013367087,-0.0009698868,0.008609712,0.0,-0.3970508,0.0,0.0,0.0,0.0,0.0,0.0,0.000872612,0.0,0.0,0.0,0.011921985,0.0007379707,-0.00018119812,0.0,0.0,0.0,0.0,0.0,0.0
634451759,634261218,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.0015949905,-0.0049214363,0.009323597,0.0,-0.14408773,0.0,0.0,0.0,0.0,0.0,0.0,0.0008226633,0.0,0.0,0.0,-0.0037235855,-0.0022116709,4.094839e-05,0.0,0.0,0.0,0.0,0.0,0.0
634951760,634761188,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.00019088387,0.0017235279,0.012208819,0.0,0.10972369,0.0,0.0,0.0,0.0,0.0,0.0,0.00083100796,0.0,0.0,0.0,0.064478144,0.031979106,-0.0034332871,0.0,0.0,0.0,0.0,0.0,0.0
635451735,635261187,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.013118386,0.0016157627,-3.6001205e-05,0.0,0.6810392,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008313656,0.0,0.0,0.0,-0.019586839,0.05412804,-0.0014763474,0.0,0.0,0.0,0.0,0.0,0.0
635951733,635761235,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.021788418,-0.017565727,-0.024276078,0.0,0.3025235,0.0,0.0,0.0,0.0,0.0,0.0,-0.005667329,0.0,0.0,0.0,-0.057373416,0.07737067,-0.0014588833,0.0,0.0,0.0,0.0,0.0,0.0
636441599,636251188,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.017447814,-0.017837763,-0.04681474,0.0,0.61132956,0.0,0.0,0.0,0.0,0.0,0.0,0.0008161068,0.0,0.0,0.0,0.01966869,0.04895898,-0.0017430186,0.0,0.0,0.0,0.0,0.0,0.0
636941604,636751211,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.012963921,-0.0054671764,-0.049349725,0.0,0.5658439,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013284683,0.0,0.0,0.0,-0.029935678,-0.017369151,0.00010216236,0.0,0.0,0.0,0.0,0.0,0.0
637451725,637261205,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.016734123,-0.0069355965,-0.045692325,0.0,1.5326533,0.0,0.0,0.0,0.0,0.0,0.0,0.013184905,0.0,0.0,0.0,0.08904375,-0.019404586,-0.0025613308,0.0,0.0,0.0,0.0,0.0,0.0
637951794,637761206,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0230003,-0.016333818,-0.05606079,0.0,1.379727,0.0,0.0,0.0,0.0,0.0,0.0,0.008118868,0.0,0.0,0.0,-0.027001658,-0.03877534,0.0004748106,0.0,0.0,0.0,0.0,0.0,0.0
638451722,638261212,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.025972188,-0.0033545494,-0.05102265,0.0,1.3583047,0.0,0.0,0.0,0.0,0.0,0.0,0.005366087,0.0,0.0,0.0,0.010382889,-0.023052983,5.3286552e-05,0.0,0.0,0.0,0.0,0.0,0.0
638951724,638761215,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0077576637,-0.0066599846,-0.031247973,0.0,0.869519,0.0,0.0,0.0,0.0,0.0,0.0,0.0053343773,0.0,0.0,0.0,-0.005122045,-0.016927598,0.0002619624,0.0,0.0,0.0,0.0,0.0,0.0
639451786,639261188,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0061149895,-0.040100336,-0.021685123,0.0,1.2982624,0.0,0.0,0.0,0.0,0.0,0.0,0.0061479807,0.0,0.0,0.0,-0.007885114,-0.045899834,1.50203705e-05,0.0,0.0,0.0,0.0,0.0,0.0
639941606,639751211,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.008967072,-0.032772303,-0.009823561,0.0,1.011235,0.0,0.0,0.0,0.0,0.0,0.0,0.003554225,0.0,0.0,0.0,-0.030128293,0.0015065577,-6.335974e-05,0.0,0.0,0.0,0.0,0.0,0.0
640441628,640251188,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.0005134046,-0.005836487,-0.011562467,0.0,1.0648775,0.0,0.0,0.0,0.0,0.0,0.0,0.0059404373,0.0,0.0,0.0,0.020216413,-0.05341615,-0.00078481436,0.0,0.0,0.0,0.0,0.0,0.0
640951767,640761187,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.00169909,0.034808397,-0.03307271,0.0,1.1623504,0.0,0.0,0.0,0.0,0.0,0.0,0.0059446096,0.0,0.0,0.0,0.015431213,-0.00073808245,-0.00017827749,0.0,0.0,0.0,0.0,0.0,0.0
641451738,641261188,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.013318747,0.05162263,-0.03828299,0.0,0.5384368,0.0,0.0,0.0,0.0,0.0,0.0,0.0077854395,0.0,0.0,0.0,0.017452743,-0.042459834,0.00010538101,0.0,0.0,0.0,0.0,0.0,0.0
641951733,641761211,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.0074311197,0.0036299229,-0.021853566,0.0,0.8696791,0.0,0.0,0.0,0.0,0.0,0.0,0.006621003,0.0,0.0,0.0,-0.09691177,-0.12804636,-0.0067866445,0.0,0.0,0.0,0.0,0.0,0.0
642451763,642261188,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.0036028624,-0.011205912,-0.0057514906,0.0,1.0334529,0.0,0.0,0.0,0.0,0.0,0.0,0.0073325634,0.0,0.0,0.0,-0.032049365,0.03183911,-0.001316011,0.0,0.0,0.0,0.0,0.0,0.0
642951751,642761191,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.010699928,0.0056200027,0.008813024,0.0,0.72371113,0.0,0.0,0.0,0.0,0.0,0.0,0.0026700497,0.0,0.0,0.0,-0.06438411,-0.049978886,-0.0012943149,0.0,0.0,0.0,0.0,0.0,0.0
643441629,643251188,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.00546813,0.01108551,0.010065198,0.0,0.70731235,0.0,0.0,0.0,0.0,0.0,0.0,0.0051463842,0.0,0.0,0.0,0.0058146273,-0.119370915,-0.004629791,0.0,0.0,0.0,0.0,0.0,0.0
