timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
633471659,633471188,0,nan,nan,0.24616876,2.8087082,-0.72635734,-0.0027139783,-0.0017104149,0.008081913,-0.0036421502,-0.002446404,0.019071344,-0.007354957,-0.0031508233,0.0006665007,-0.00011949052,-0.033757444,0.0089987265,-0.0748258,1.5554358,0.0004199786,-0.0019369054,1.5666031,3.4019104e-05,nan,0.09580284,0.058690835,0.03751041,0.07781312,0.04284785,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,1,0,0
633561640,633561192,0,nan,nan,0.24597707,2.8089852,-0.72694606,-0.0027139783,-0.0017104149,0.008081913,-0.0038597663,-0.0017963663,0.019410012,-0.006476036,-0.0031508233,0.0006665007,-0.00011949052,-0.08537933,-0.039010387,0.09114985,1.5554515,0.00041965628,-0.001913832,1.5666031,3.4106553e-05,nan,0.096071124,0.05853595,0.03741165,0.07726433,0.042546034,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,1,0,0
633671629,633671188,0,nan,nan,0.24597807,2.8092132,-0.72787976,-0.0027139783,-0.0017104149,0.008081913,-0.002160155,-0.003276608,0.016215865,-0.009138218,-0.0031508233,0.0006665007,-0.00011949052,0.21726598,-0.2459423,-0.03760686,1.5554516,0.00042007546,-0.0019065454,1.5666031,3.3913806e-05,nan,0.09668785,0.058316734,0.037470758,0.075061284,0.041691713,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,1,0,0
633771626,633771188,0,nan,nan,0.2460669,2.8093286,-0.72862375,-0.0027139783,-0.0017104149,0.008081913,-0.0029084242,-0.0022751675,0.016241502,-0.008436815,-0.0031508233,0.0006665007,-0.00011949052,0.17536093,-0.1579338,0.2355073,1.5554514,0.0004199498,-0.0018974601,1.5666031,3.4103814e-05,nan,0.09772515,0.058659326,0.037618153,0.07519064,0.041616585,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,1,0,0
633861653,633861188,0,nan,nan,0.2462406,2.8094637,-0.72913265,-0.0027139783,-0.0017104149,0.008081913,-0.0022312885,-0.0016494995,0.016214924,-0.0077867657,-0.0031508233,0.0006665007,-0.00011949052,-0.28657085,-0.02223077,-0.14611581,1.5553986,0.00041996993,-0.0019403371,1.5666031,3.382427e-05,nan,0.09802103,0.057331987,0.037069604,0.07262407,0.040597126,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,1,0,0
633971708,633971188,0,nan,nan,0.24654396,2.809618,-0.7294921,-0.0027139783,-0.0017104149,0.008081913,-0.0027312057,-0.00037534678,0.016787164,-0.006205726,-0.0031508233,0.0006665007,-0.00011949052,-0.18129587,0.28865665,0.18555802,1.5554147,0.00042004173,-0.0019134703,1.5666031,3.409088e-05,nan,0.098483086,0.058084916,0.037424326,0.07331903,0.040723052,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,1,0,0
634061810,634061188,0,nan,nan,0.24689706,2.8096995,-0.7297231,-0.0027139783,-0.0017104149,0.008081913,-0.0005978731,-0.00085464463,0.015147028,-0.0070805214,-0.0031508233,0.0006665007,-0.00011949052,-0.15018697,0.24082926,0.023642737,1.5554208,0.00042005884,-0.0018990422,1.5666031,3.3826956e-05,nan,0.0985201,0.05674283,0.03683943,0.07103601,0.039794214,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,1,0,0
634171648,634171211,0,nan,nan,0.24737087,2.8095448,-0.7299347,-0.0027139783,-0.0017104149,0.008081913,-0.0028411243,-0.0010511922,0.014154838,-0.0071605463,-0.0031508233,0.0006665007,-0.00011949052,-0.070840575,0.38719478,-0.17980477,1.5554018,0.00042047256,-0.0019056645,1.5666031,3.4134137e-05,nan,0.09906888,0.05757508,0.037207782,0.07211497,0.04006115,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,1,0,0
634261674,634261218,0,nan,nan,0.24765192,2.8092906,-0.73001784,-0.0027139783,-0.0017104149,0.008081913,-0.0029151312,-0.0026723894,0.015953796,-0.0046429858,-0.0031508233,0.0006665007,-0.00011949052,-0.1400063,-0.32305926,-0.033318073,1.5553296,0.00042014458,-0.0019691552,1.5666031,3.38916e-05,nan,0.09897804,0.056385204,0.036670912,0.07021015,0.03927571,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,1,0,0
634371627,634371188,0,nan,nan,0.24761708,2.8088858,-0.7299255,-0.0027139783,-0.0017104149,0.008081913,-0.0042518,-0.0039222734,0.01516916,-0.0045476956,-0.0031508233,0.0006665007,-0.00011949052,0.08598521,-0.056850374,-0.1773248,1.5553768,0.0004205575,-0.0019133693,1.5666031,3.4204124e-05,nan,0.099267125,0.057219848,0.03702515,0.07146227,0.03961204,inf,inf,inf,inf,1,1,1,1,6,3,3,1,1,1,0,0,1,0,0
