timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
643957536,643957437,0.0,0.0,-0.5182031
643961288,643961188,0.0,0.0,-0.5182031
643963780,643963687,0.0,0.0,-0.5182031
643967536,643967438,0.0,0.0,-0.51902163
643971286,643971188,0.0,0.0,-0.51902163
643975075,643974978,0.0,0.0,-0.51902163
643978786,643978687,0.0,0.0,-0.5185839
643981309,643981211,0.0,0.0,-0.5185839
643985081,643984980,0.0,0.0,-0.5185839
643988786,643988687,0.0,0.0,-0.5181825
643992536,643992437,0.0,0.0,-0.5181825
643996309,643996210,0.0,0.0,-0.5181825
643998785,643998687,0.0,0.0,-0.51772285
644002536,644002437,0.0,0.0,-0.51772285
644006291,644006188,0.0,0.0,-0.51772285
644010079,644009980,0.0,0.0,-0.51868457
644013779,644013687,0.0,0.0,-0.51868457
644016278,644016187,0.0,0.0,-0.51868457
644020076,644019978,0.0,0.0,-0.51839167
644023787,644023687,0.0,0.0,-0.51839167
644027537,644027438,0.0,0.0,-0.51770973
644031280,644031188,0.0,0.0,-0.51770973
644033787,644033687,0.0,0.0,-0.51770973
644037536,644037437,0.0,0.0,-0.5180112
644041310,644041211,0.0,0.0,-0.5180112
644045080,644044980,0.0,0.0,-0.5180112
644048786,644048687,0.0,0.0,-0.51785487
644051292,644051190,0.0,0.0,-0.51785487
644055080,644054980,0.0,0.0,-0.51785487
644058786,644058687,0.0,0.0,-0.51876676
644062529,644062437,0.0,0.0,-0.51876676
644066279,644066188,0.0,0.0,-0.51876676
644068785,644068687,0.0,0.0,-0.5175251
644072537,644072437,0.0,0.0,-0.5175251
644076286,644076187,0.0,0.0,-0.5175251
644080075,644079978,0.0,0.0,-0.51892114
644083787,644083687,0.0,0.0,-0.51892114
644086308,644086210,0.0,0.0,-0.51892114
644090079,644089980,0.0,0.0,-0.51847714
644093788,644093688,0.0,0.0,-0.51847714
644097536,644097437,0.0,0.0,-0.5188977
644101303,644101211,0.0,0.0,-0.5188977
644103787,644103687,0.0,0.0,-0.5188977
644107538,644107437,0.0,0.0,-0.5191507
644111289,644111188,0.0,0.0,-0.5191507
644115087,644114980,0.0,0.0,-0.5191507
644118785,644118687,0.0,0.0,-0.5194488
644121287,644121188,0.0,0.0,-0.5194488
644125076,644124978,0.0,0.0,-0.5194488
644128784,644128687,0.0,0.0,-0.51971394
644132531,644132438,0.0,0.0,-0.51971394
644136287,644136188,0.0,0.0,-0.51971394
644138786,644138687,0.0,0.0,-0.5189134
644142536,644142437,0.0,0.0,-0.5189134
644146307,644146210,0.0,0.0,-0.5189134
644150081,644149979,0.0,0.0,-0.5205618
644153788,644153688,0.0,0.0,-0.5205618
