timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
635220141,635219980,0.17431034,0.8545142,-10.566566
635270140,635269979,-0.9091795,0.56838787,-9.383428
635315143,635314981,0.13357112,0.6878678,-9.033011
635370142,635369980,-0.38827452,-0.38424146,-9.611183
635420145,635419980,0.3281267,0.37492034,-8.883382
635470137,635469978,-0.48495,1.3581625,-11.078652
635520148,635519979,-0.55200136,0.14089006,-9.149848
635570141,635569980,0.2097084,-0.91404027,-9.5040245
635620147,635619980,-0.40318394,0.6892269,-10.159285
635665140,635664978,0.48743692,-0.4285567,-10.900586
635720146,635719980,0.040210858,0.016054817,-10.104422
635770143,635769980,0.19544563,0.3387751,-9.012698
635820137,635819978,-0.8458831,1.1802032,-9.049903
635870143,635869979,-0.86297244,1.3304158,-10.417447
635920147,635919979,-0.22776987,-0.19056313,-9.635715
635970144,635969979,0.17211692,-0.40402576,-9.866294
636015150,636014979,1.1261743,0.2865689,-9.266094
636070149,636069979,-0.23319529,0.9610057,-9.988782
636120146,636119980,-0.030417565,0.26583642,-9.447486
636170148,636169981,0.5115022,-0.15437458,-10.170313
636220140,636219979,0.05180206,-0.44753733,-9.990874
636270146,636269980,0.47852245,0.00012401908,-10.160889
636320141,636319980,0.078862034,-0.21613945,-9.808102
636365143,636364979,-0.64037716,0.018589122,-10.163643
636420148,636419980,-0.07322714,0.16043647,-10.107563
636470145,636469982,-0.13924631,0.4158118,-9.883582
636520137,636519979,-0.6171215,0.03735095,-10.0675955
636570142,636569980,0.25512937,-0.42682222,-10.032431
636620143,636619979,0.16894674,-0.2642553,-9.9748745
636670143,636669978,-0.7977408,-0.28613958,-10.36615
636715137,636714978,-0.21202268,-1.3149974,-9.48971
636770137,636769978,-0.7886067,-0.042845722,-11.373948
636820138,636819978,-0.40044498,0.21509214,-10.078408
636870148,636869979,-0.2863757,0.29761755,-9.752583
636920156,636919978,-0.23202004,-1.1786238,-9.637908
636970152,636969979,0.118075386,-0.11087339,-8.711123
637020153,637019980,-0.22049896,-0.5030727,-8.791376
637065144,637064980,-0.2372413,-0.35440916,-8.8805065
637120157,637119980,-0.43931308,0.7113507,-9.376343
637170150,637169979,0.20105052,0.45767835,-9.491185
637220145,637219978,-0.7293022,-0.3176961,-9.890418
637270149,637269980,0.25269258,0.5491451,-10.036721
637320154,637319980,-0.22129866,0.08253175,-9.885703
637370147,637369979,-0.13690957,-0.19162057,-9.965951
637415143,637414979,0.010298579,0.15163894,-10.151699
637470146,637469978,-0.3330211,0.27145332,-10.3901615
637520154,637519980,-0.34247345,-0.49917424,-10.205794
637570157,637569979,-0.15207744,-0.44201967,-10.062416
637620150,637619978,0.14935918,-0.2667042,-9.983229
637670149,637669980,0.20780076,-0.15993473,-10.17479
637720160,637719980,-0.479572,0.92462367,-9.912034
637765137,637764977,-0.30454308,-0.1580896,-9.771795
637820150,637819980,0.1647737,-0.28267264,-9.917294
637870147,637869979,0.1436463,-0.42934367,-9.606603
637920140,637919980,-0.04997386,-0.72875917,-9.558277
637970143,637969980,0.045769256,-0.33971778,-10.20401
638020137,638019978,-0.09842569,-0.040092934,-10.028172
638070148,638069980,-0.44944787,-0.5196042,-9.883001
638115144,638114980,-0.6887613,-0.036494195,-10.127188
638170142,638169978,-0.07329259,-0.07462311,-9.562651
638220141,638219980,-0.4037012,-0.69066036,-9.887243
638270144,638269980,-0.27581677,-0.049867608,-9.813241
638320138,638319978,-0.35717034,-0.42243803,-9.806481
638370141,638369980,0.2117744,-0.5935085,-9.844224
638420146,638419979,-0.14276665,-0.089406505,-10.036102
638465150,638464980,-0.37279204,-0.274908,-9.771548
638520143,638519980,-0.07568633,-0.68224347,-9.382818
638570136,638569978,0.07300199,-0.038536265,-8.9096575
638620140,638619979,-0.66524184,-0.44759196,-8.600965
638670143,638669980,0.17156082,-0.6461616,-7.996146
638720140,638719979,-0.09344325,-0.84390986,-8.26097
638770142,638769980,-0.35553753,0.0072218375,-8.841934
638815149,638814980,-0.13687822,0.56918484,-8.718286
