timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
630560310,630560232,3407882,0.04279221,0.0051294025,0.0040552258,37.922707,0,0,0,0,8
630561561,630561481,3407882,-0.02349866,0.003297473,-0.006361792,37.915157,0,0,0,0,8
630662807,630662730,3407882,-0.027237462,0.0072860834,0.013955972,37.84722,0,0,0,0,8
630760307,630760230,3407882,-0.02010959,0.012232293,0.00034140504,37.975544,0,0,0,0,8
630862807,630862731,3407882,0.031450897,0.0025647013,0.008560107,37.86232,0,0,0,0,8
630962807,630962730,3407882,0.024722721,-0.0053292494,0.0046464396,37.99064,0,0,0,0,8
631061554,631061481,3407882,0.0056052282,0.0019794356,-0.007051739,37.879574,0,0,0,0,7
631162808,631162731,3407882,-0.007993874,-0.007011294,-0.014772014,37.86232,0,0,0,0,8
631260307,631260230,3407882,0.045123756,0.014305704,-0.009650938,37.696255,0,0,0,0,8
631362807,631362730,3407882,0.03155082,0.0131482575,-0.0009159648,37.75664,0,0,0,0,8
631460307,631460230,3407882,0.029519046,-0.007960566,-0.003980283,37.998188,0,0,0,0,8
631562806,631562730,3407882,-0.012107389,0.03347435,0.013131604,37.983093,0,0,0,0,8
631662806,631662730,3407882,0.019859781,0.0054375,-0.0015571401,37.824577,0,0,0,0,8
631761558,631761481,3407882,-0.0188772,0.020126244,0.0013323124,37.922707,0,0,0,0,8
631862806,631862730,3407882,0.04103522,-0.017886294,-0.015463151,37.76419,0,0,0,0,8
631960308,631960230,3407882,-0.018261006,0.03838725,0.0032558383,37.983093,0,0,0,0,8
632062806,632062730,3407882,-0.015962768,0.0007327718,-0.0021650076,38.03593,0,0,0,0,8
632160305,632160230,3407882,0.038861886,0.0004579824,-0.007177833,37.9378,0,0,0,0,8
632262806,632262730,3407882,-0.046081353,0.03155915,0.0036305513,37.77174,0,0,0,0,8
632364056,632363980,3407882,0.016570635,0.014205781,-0.0046297857,37.983093,0,0,0,0,8
632461558,632461480,3407882,-0.029718893,0.01811112,0.0024231432,38.013287,0,0,0,0,8
632562806,632562730,3407882,-0.012990045,0.026163284,0.0014655436,37.786835,0,0,0,0,8
632660308,632660230,3407882,-0.0324085,0.035481144,-0.0062785223,37.983093,0,0,0,0,8
632762806,632762730,3407882,0.021958174,-0.021741673,-0.001756987,38.058575,0,0,0,0,8
632860306,632860230,3407882,-0.0219665,0.025313936,-0.0022399502,37.9378,0,0,0,0,8
632962806,632962730,3407882,-0.0067531583,-0.0027229134,-0.005187691,37.877415,0,0,0,0,8
633062806,633062730,3407882,-0.020634187,0.0040552258,-0.0074359686,37.9529,0,0,0,0,8
633161551,633161480,3407882,-0.022097353,-0.014331874,0.0021792825,37.95721,0,0,0,0,7
633262806,633262730,3407882,0.0068614087,0.033582598,0.002997703,37.9529,0,0,0,0,8
633360344,633360261,3407882,-0.0054106684,0.0013471158,0.0041893823,37.82206,0,0,0,0,9
633462806,633462730,3407882,0.03095961,0.0067115235,-0.009351168,37.749096,0,0,0,0,8
633560306,633560230,3407882,0.012648641,0.027079249,0.013089969,37.983093,0,0,0,0,8
633662806,633662730,3407882,0.018752297,-0.012806852,0.0049795173,37.960445,0,0,0,0,8
633764059,633763983,3407882,-0.03994439,0.0065283305,0.01068348,38.04348,0,0,0,0,8
633861558,633861480,3407882,-0.030909648,-0.008510145,0.004912902,37.975544,0,0,0,0,8
633962806,633962730,3407882,-0.006178599,0.034157157,0.0015071784,38.058575,0,0,0,0,8
634060306,634060230,3407882,0.011974158,0.0010658499,-0.027911944,38.088768,0,0,0,0,8
634162806,634162730,3407882,0.03543951,0.015088438,0.013348104,37.68116,0,0,0,0,8
634260340,634260265,3407882,-0.030210184,-0.0016320826,-0.018560776,38.103867,0,0,0,0,8
634362806,634362730,3407882,0.06128637,0.047288764,-0.040127583,37.983093,0,0,0,0,8
634462806,634462730,3407882,-0.12742735,-0.008968128,-0.0515022,38.013287,0,0,0,0,8
634561551,634561480,3407882,0.0974301,0.023819841,0.0057099103,38.11249,0,0,0,0,7
634662806,634662730,3407882,0.27229133,-0.06989644,0.044857293,38.103867,0,0,0,0,8
634760306,634760230,3407882,0.14875267,-0.07828168,-0.054516558,38.088768,0,0,0,0,8
634862806,634862730,3407882,0.2716585,-0.21868242,-0.006328484,38.103867,0,0,0,0,8
634960306,634960229,3407882,-0.3414217,0.2678281,-0.14902747,37.907608,0,0,0,0,8
635062806,635062730,3407882,-0.12137366,0.021441903,-0.025696974,37.983093,0,0,0,0,8
635162806,635162730,3407882,0.028086811,-0.18266003,0.074709415,37.99064,0,0,0,0,8
635261558,635261481,3407882,-0.0857343,-0.05030312,-0.02070913,37.86232,0,0,0,0,8
635362806,635362730,3407882,-0.013489663,0.027254116,-0.0033058,37.900063,0,0,0,0,8
635460306,635460230,3407882,-0.14104192,0.06625756,0.12091567,38.058575,0,0,0,0,8
635562806,635562730,3407882,-0.09439433,-0.19070387,0.06360959,38.051025,0,0,0,0,8
635660306,635660230,3407882,0.40517285,-0.15150057,0.18356767,38.285023,0,0,0,0,8
635762806,635762730,3407882,-0.5824453,-0.029094372,-0.012415486,37.877415,0,0,0,0,8
635862806,635862730,3407882,0.41027728,0.24887596,0.42127717,37.983093,0,0,0,0,8
635961558,635961480,3407882,0.58961487,-0.07139529,0.08466013,38.04348,0,0,0,0,8
636062806,636062730,3407882,0.15318261,0.1406339,-0.064692095,37.77929,0,0,0,0,8
636160306,636160230,3407882,0.30488303,0.151384,-0.124246456,38.149155,0,0,0,0,8
636262806,636262730,3407882,0.2402409,-0.20003837,0.012540391,37.9529,0,0,0,0,8
636360306,636360230,3407882,0.06263533,0.12032446,-0.082603365,38.103867,0,0,0,0,8
636462806,636462730,3407882,0.22816682,0.086167306,-0.13033345,38.03593,0,0,0,0,8
636562806,636562730,3407882,0.08842391,-0.0020401033,0.023315467,37.983093,0,0,0,0,8
636661552,636661480,3407882,-0.3146446,-0.13046193,-0.2954498,38.03485,0,0,0,0,7
636762810,636762730,3407882,0.070479326,-0.021650076,-0.18841395,38.073673,0,0,0,0,8
636860305,636860230,3407882,0.19771516,0.09825804,-0.16691376,38.141605,0,0,0,0,8
