timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],n_states
641441606,641251214,0.71168745,0.01486007,0.0071160314,0.7023031,0.047743954,-0.04841523,0.0016307983,0.31825194,2.7729363,-1.2029017,-0.00029002596,0.00027245603,-5.5754466e-05,-0.00578161,0.002201563,-0.021793477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7616878e-05,1.7632916e-05,0.00043836315,0.003327697,0.003327953,0.0018284529,0.002599481,0.0025997427,0.0019287553,1.8458934e-07,1.8454048e-07,4.4633182e-07,0.00067723665,0.0006797544,1.1211092e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
642441611,642251187,0.70732445,0.018847913,0.003179988,0.7066307,-0.021502025,0.040673554,-0.020384148,0.35151616,2.7150583,-1.0902143,-0.00026191768,0.00023744823,-4.5764456e-05,-0.005625966,0.0019204392,-0.022009829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7494585e-05,1.7510236e-05,0.00043988187,0.003097998,0.0030950697,0.0017269758,0.0020713839,0.0020712495,0.0016089939,1.8451969e-07,1.8448172e-07,4.4772625e-07,0.0006771993,0.0006796623,1.1199518e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
643441635,643251188,0.70337266,0.006096959,0.008715967,0.7107418,-0.07834566,0.07769099,0.060909897,0.29227346,2.7976968,-1.186724,-0.0002756398,0.0002305051,-4.3636705e-05,-0.005738271,0.0019576384,-0.02194841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7534867e-05,1.7551723e-05,0.00044082466,0.0031024804,0.0031022874,0.0017355868,0.0020764456,0.0020756538,0.0015896395,1.8469636e-07,1.8467861e-07,4.4891237e-07,0.00067710306,0.00067958434,1.1194734e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
644441617,644251211,0.7175879,0.006612209,-0.0006610529,0.6964363,-0.0378295,0.013550157,0.014265454,0.23920873,2.8268337,-1.186481,-0.00027541842,0.00022956815,-4.165762e-05,-0.0058568255,0.0020423103,-0.021861505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7564182e-05,1.7583405e-05,0.00044201885,0.0030945614,0.0030934303,0.0017280031,0.0020721098,0.002072057,0.0015915479,1.848205e-07,1.8481116e-07,4.5014082e-07,0.0006769379,0.00067949505,1.1187921e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
645441603,645251188,0.71768785,-0.014819596,0.030123062,0.69555527,0.015758099,-0.30144444,0.012329918,0.2362375,2.739651,-1.1889682,-0.00027234262,0.00023708255,-3.9113715e-05,-0.005954625,0.0021187274,-0.021788338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7595787e-05,1.761596e-05,0.00044307785,0.0031395946,0.003097102,0.0017253768,0.0020739806,0.0020707487,0.0015898428,1.8499153e-07,1.8497877e-07,4.5116855e-07,0.0006768285,0.0006794975,1.11812205e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
646441625,646251188,0.3503001,0.4785196,0.6823204,0.42749006,-1.1229335,0.29899606,0.68142194,0.11135897,2.3038025,-0.71827525,-0.00036291042,0.0002804487,6.277105e-05,-0.005702369,0.0019718583,-0.021946646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7464692e-05,1.7710452e-05,0.00043610326,0.0067550573,0.011684513,0.011235712,0.0020245453,0.0020429,0.0016216383,1.8531294e-07,1.8513514e-07,4.502243e-07,0.0006767541,0.00067950756,1.1180707e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
647441627,647251211,-0.2611455,0.72903776,0.58621126,-0.23804057,-0.3901055,0.4697585,1.3859313,-0.8414503,2.6962788,1.0259467,-0.00086376414,0.00032446094,-3.938677e-05,-0.0047386475,0.0058250977,-0.022003416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.707119e-05,1.704482e-05,0.00040702638,0.0052404576,0.0042104865,0.0037452555,0.002544123,0.002632732,0.0025614484,1.8758114e-07,1.8925826e-07,4.521661e-07,0.00067659724,0.0006672001,1.1202503e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
648441613,648251188,-0.24504651,0.722878,0.6117675,-0.20770241,-0.08320107,0.36363432,1.0791337,-0.8764784,2.8473384,2.06105,-0.00073045015,0.00016105565,9.643746e-05,-0.0114250425,-0.04697582,-0.021930866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.805981e-05,1.4359998e-05,0.00037048786,0.004889401,0.003002421,0.0021233454,0.0024832813,0.0020633494,0.0018773773,1.9255197e-07,1.9731658e-07,4.4971983e-07,0.0006752831,0.0005260499,1.1263914e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
649441644,649251188,-0.24087623,0.7239699,0.60991997,-0.21411195,0.10416874,0.13129693,0.69215345,-0.78787154,2.7974567,2.546512,-0.00079041946,-1.5672298e-05,-0.00013439334,-0.015756194,-0.08477798,-0.022601979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.820031e-05,1.2266162e-05,0.00034684976,0.004130891,0.0033093297,0.0030319602,0.0023902312,0.0020704,0.00428341,1.9809994e-07,2.0598145e-07,4.53242e-07,0.0006727236,0.0003889723,1.1303169e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
650446458,650256187,-0.2385269,0.722657,0.61097443,-0.2181331,0.11864238,-0.06550214,0.6088976,-0.76691985,2.6405427,3.1942677,-0.0008708281,-3.1824395e-05,-0.000449512,-0.014666138,-0.07982016,-0.022796046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7871575e-05,1.19600145e-05,0.00032664562,0.0034750353,0.0032674288,0.004806017,0.0022357546,0.0021194415,0.013783996,2.0340272e-07,2.1564202e-07,4.5455457e-07,0.0006713462,0.00033569208,1.1369863e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
651446438,651256210,-0.23749757,0.7224711,0.6104751,-0.22124779,0.15841739,-0.15522137,0.48227513,-0.66996485,2.4824102,3.6896963,-0.0009352778,-4.0856025e-06,-0.0006236978,-0.01417519,-0.08071986,-0.0229554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7895105e-05,1.2486806e-05,0.00030698176,0.003201389,0.0031893044,0.006745559,0.0021277477,0.002100895,0.032967858,2.0722014e-07,2.2475788e-07,4.5035125e-07,0.00067105086,0.00032067805,1.1449703e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
652446436,652256187,-0.23759355,0.72284305,0.60978657,-0.22182763,0.23538785,-0.15559803,0.32259765,-0.47472084,2.3687353,3.9748015,-0.0009672371,-4.188057e-05,-0.0005898408,-0.01385406,-0.084965505,-0.023165958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8099632e-05,1.3075459e-05,0.00029130565,0.0031334788,0.0031937228,0.0086755315,0.00208799,0.0020950076,0.06387036,2.0877742e-07,2.3182166e-07,4.4256936e-07,0.000671086,0.0003146106,1.1529075e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
653446468,653256187,0.1942598,-0.5280718,0.78446174,-0.2608126,0.6407836,-0.07514735,0.15953937,0.32519507,2.3473992,4.0487113,-0.00040833658,-0.00024119356,-0.0003638774,-0.012510166,-0.088976786,-0.023443798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7256245e-05,1.2511949e-05,0.033333275,0.0032332805,0.0034288766,0.010377562,0.0020819313,0.0021028284,0.10559801,2.081966e-07,2.3682104e-07,4.340865e-07,0.00067106343,0.0003068579,1.160183e-05,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,24
