timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
630560129,630559981,3407898,0.9908254,-1.2890532,-9.994446,34.224033,0,0,0,0,8
630561341,630561189,3407898,0.034042556,-0.1711106,-9.891419,34.156097,0,0,0,0,8
630662586,630662438,3407898,0.38262334,0.2013374,-9.875408,34.171196,0,0,0,0,8
630760137,630759982,3407898,-0.0473603,-0.5954828,-10.227057,34.322163,0,0,0,0,8
630862597,630862438,3407898,-0.038905777,-0.0017956513,-10.251673,34.46558,0,0,0,0,8
630963838,630963688,3407898,0.20829555,-0.4918588,-10.129568,34.344807,0,0,0,0,8
631061350,631061190,3407898,0.20552725,0.7261165,-9.341352,34.359905,0,0,0,0,8
631162587,631162438,3407898,0.01616086,-0.7452701,-9.623718,34.269325,0,0,0,0,8
631261383,631261221,3407898,0.55126494,-0.80557406,-9.593042,34.359905,0,0,0,0,8
631362590,631362439,3407898,-0.2439093,0.18338089,-9.250447,34.307064,0,0,0,0,8
631460136,631459982,3407898,0.16280572,-0.04631284,-10.700735,34.18629,0,0,0,0,8
631562585,631562438,3407898,-0.26186582,-0.2801216,-10.11019,34.224033,0,0,0,0,8
631663838,631663687,3407898,0.08102877,-0.36938044,-10.200571,34.20894,0,0,0,0,8
631761339,631761187,3407898,0.102651395,-0.014739304,-9.692028,34.352356,0,0,0,0,8
631862584,631862437,3407898,0.6500258,0.7248446,-10.54167,34.19384,0,0,0,0,8
631961337,631961188,3407898,0.07436989,-0.2905214,-10.891972,34.239132,0,0,0,0,8
632062585,632062438,3407898,0.50233346,1.0465654,-9.225383,34.148552,0,0,0,0,8
632160121,632159978,3407898,0.5930138,-0.76554596,-9.892392,34.261776,0,0,0,0,8
632262582,632262437,3407898,0.07751228,-0.5685481,-9.324293,34.02778,0,0,0,0,8
632363835,632363688,3407898,1.0819547,-0.41157824,-11.047819,34.28442,0,0,0,0,8
632461376,632461220,3407898,-0.67785835,-1.8062755,-9.466524,34.344807,0,0,0,0,8
632562581,632562437,3407898,0.15367782,1.2795511,-10.096872,34.133453,0,0,0,0,8
632661337,632661188,3407898,0.6023662,-0.060902506,-10.14139,34.141003,0,0,0,0,8
632762587,632762439,3407898,-0.4499603,0.1707365,-9.846154,34.28442,0,0,0,0,8
632860124,632859979,3407898,1.4126538,-0.42998368,-10.619407,34.178745,0,0,0,0,8
632962587,632962437,3407898,-1.0214263,0.7742998,-9.910723,34.073067,0,0,0,0,8
633063833,633063687,3407898,-0.30301616,-0.3624223,-9.616461,34.20139,0,0,0,0,8
633161344,633161187,3407898,-0.7023989,-0.6135142,-10.841843,34.314613,0,0,0,0,8
633262583,633262437,3407898,0.3633201,0.27615622,-9.715895,34.080616,0,0,0,0,8
633361366,633361211,3407898,-0.45856443,-0.6545897,-10.322002,34.239132,0,0,0,0,8
633462584,633462438,3407898,0.6228665,-0.38741177,-9.151611,34.18629,0,0,0,0,8
633560121,633559978,3407898,-0.70486796,1.0344448,-9.379061,34.20894,0,0,0,0,8
633662573,633662437,3407898,-0.46182442,-0.854046,-10.800244,34.359905,0,0,0,0,7
633763834,633763688,3407898,0.6108207,0.123451024,-9.885284,34.239132,0,0,0,0,8
633861336,633861188,3407898,-0.19879356,0.44853872,-10.603246,34.28442,0,0,0,0,8
633962580,633962440,3407898,1.3366487,0.1399753,-9.304466,34.204624,0,0,0,0,7
634061332,634061188,3407898,-0.9895749,-0.5062882,-10.592804,34.39441,0,0,0,0,7
634162591,634162438,3407898,0.4938041,-1.5001918,-9.726818,34.057972,0,0,0,0,8
634260122,634259979,3407898,-0.74504566,0.9343372,-10.981006,34.314613,0,0,0,0,8
634362581,634362437,3407898,1.4649521,0.95610946,-9.76752,34.239132,0,0,0,0,8
634463836,634463688,3407898,-2.7760768,-1.1803415,-11.521497,34.10326,0,0,0,0,8
634561363,634561211,3407898,-0.88832366,-2.9441948,-6.1465144,34.375,0,0,0,0,8
634662587,634662438,3407898,-3.354875,-4.7309427,-12.607866,34.329712,0,0,0,0,8
634761332,634761188,3407898,-3.5646245,-3.0447407,3.096729,34.308144,0,0,0,0,7
634862588,634862437,3407898,12.186486,1.2826935,-29.319393,34.239132,0,0,0,0,8
634960131,634959979,3407898,-6.4441266,-0.6256847,-5.6838346,34.346485,0,0,0,0,9
635062583,635062437,3407898,-9.592369,-2.4624364,-8.92319,34.329712,0,0,0,0,8
635163835,635163688,3407898,-27.517757,-23.108835,-13.135189,34.29952,0,0,0,0,8
635261327,635261187,3407898,-22.088223,29.209946,12.709791,33.98033,0,0,0,0,7
635362589,635362437,3407898,-0.37828386,-28.25158,-13.621811,34.178745,0,0,0,0,8
635461353,635461211,3407898,-30.474768,-0.04651592,-40.563934,34.239132,0,0,0,0,7
635562583,635562438,3407898,4.2425256,6.843227,-40.491337,34.20894,0,0,0,0,8
635660134,635659980,3407898,-11.881092,10.28549,10.303047,34.46055,0,0,0,0,9
635762584,635762438,3407898,-8.347982,33.803135,-21.212627,34.359905,0,0,0,0,8
635863835,635863688,3407898,-13.8720045,24.777594,-25.452759,34.148552,0,0,0,0,8
635961337,635961188,3407898,27.296892,-16.451757,-22.715588,34.329712,0,0,0,0,8
636062584,636062438,3407898,26.214712,13.226169,1.5514427,34.375,0,0,0,0,8
636161345,636161190,3407898,-7.474099,-30.124445,-9.167398,34.359905,0,0,0,0,8
636262589,636262437,3407898,-13.123219,-3.7576995,-35.54312,34.329712,0,0,0,0,8
636360126,636359979,3407898,23.643938,-12.118851,15.5258,34.239132,0,0,0,0,8
636462584,636462437,3407898,32.23613,8.754398,-13.715184,34.405193,0,0,0,0,8
636563835,636563687,3407898,-14.854824,-3.7445314,-28.570608,34.42029,0,0,0,0,8
636661362,636661211,3407898,19.079393,-12.603078,15.379753,34.375,0,0,0,0,8
636762592,636762438,3407898,9.311649,9.118916,21.09172,34.20894,0,0,0,0,8
636861345,636861188,3407898,0.7236475,43.418846,-25.933992,34.329712,0,0,0,0,8
636962586,636962437,3407898,-5.081693,18.704102,-48.55022,34.178745,0,0,0,0,8
637060127,637059979,3407898,15.968128,2.4881742,-9.313444,34.19384,0,0,0,0,8
637162584,637162437,3407898,1.3563153,-14.098257,-6.9078703,34.329712,0,0,0,0,8
637263834,637263687,3407898,9.030331,9.61272,-27.939137,34.239132,0,0,0,0,8
637361342,637361187,3407898,-11.981782,7.656657,-17.907433,34.42029,0,0,0,0,8
637462591,637462438,3407898,-9.455899,22.938248,-33.973125,34.405193,0,0,0,0,8
637561370,637561211,3407898,4.8680105,-32.023643,1.1785458,34.29952,0,0,0,0,8
637662583,637662437,3407898,3.3782187,-0.03172317,-17.669209,34.42029,0,0,0,0,8
637760134,637759980,3407898,-1.6837224,11.305421,-21.31019,34.239132,0,0,0,0,8
