timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
640533460,640343211,3407890,0.0003233656,0.0003089321,0.00038200873,0.15,1.8395478e-07,1.8384382e-07,4.422572e-07,3407890,-0.0059739435,0.0021461158,-0.014232779,0.4,0.00069718086,0.0006992443,1.1274195e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
641543467,641353212,3407890,0.00035465675,0.00023660688,0.00038942372,0.15,1.842619e-07,1.8415759e-07,4.4556302e-07,3407890,-0.006076052,0.0018978743,-0.014371378,0.4,0.00069714425,0.0006991242,1.1275336e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
642553595,642363211,3407890,0.00040504505,0.00023810947,0.00039480912,0.15,1.8368145e-07,1.8358571e-07,4.4621362e-07,3407890,-0.0058853202,0.0017103372,-0.014556484,0.4,0.0006970903,0.0006990348,1.1256299e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
643563450,643373215,3407890,0.00041526748,0.00023085943,0.00039687852,0.15,1.83854e-07,1.8380172e-07,4.475014e-07,3407890,-0.0059128026,0.0017293248,-0.014523625,0.4,0.00069696957,0.0006989663,1.1250099e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
644573499,644383211,3407890,0.00040918452,0.00024433617,0.00039523837,0.15,1.8411696e-07,1.8407763e-07,4.4888543e-07,3407890,-0.006106873,0.0018712274,-0.014404024,0.4,0.0006967947,0.00069888367,1.1242481e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
645583459,645393212,3407890,0.00037797596,0.00024224781,0.0004013717,0.15,1.8440558e-07,1.8434322e-07,4.4983219e-07,3407890,-0.006192247,0.0019039529,-0.014341609,0.4,0.0006966701,0.0006988852,1.1235051e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
646593494,646403214,3407890,0.00019969193,0.0003148921,0.0005609038,0.15,1.851038e-07,1.8483405e-07,4.4913702e-07,3407890,-0.0059776227,0.0017901302,-0.014467516,0.4,0.0006966112,0.00069889164,1.1239654e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
647253557,647063211,3407890,-0.000103204504,0.00032628968,0.00042827454,0.15,1.8687643e-07,1.8735197e-07,4.509225e-07,3407890,-0.00539271,0.0033524027,-0.014500161,0.4,0.00069652114,0.00069370016,1.124297e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
647353593,647163212,3407890,-0.00011134077,0.00031522303,0.00041144408,0.15,1.8739154e-07,1.880456e-07,4.5047918e-07,3407890,-0.0049582776,0.004302538,-0.014508196,0.4,0.0006964505,0.00068712304,1.1251864e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
647553600,647363212,3407890,-9.994583e-05,0.00028885773,0.00041870514,0.15,1.8849802e-07,1.8952758e-07,4.4948456e-07,3407890,-0.0047557647,0.00278029,-0.014478346,0.4,0.00069632323,0.0006694361,1.1269404e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
647653591,647463211,3407890,-8.6198794e-05,0.00027288383,0.0004374864,0.15,1.8907335e-07,1.9030065e-07,4.4898647e-07,3407890,-0.0049792943,0.00027777543,-0.01445508,0.4,0.0006962498,0.000658251,1.1277785e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
647753598,647563212,3407890,-7.1338676e-05,0.0002563376,0.00045831277,0.15,1.8965487e-07,1.910878e-07,4.4852848e-07,3407890,-0.0054205316,-0.0031864003,-0.014439826,0.4,0.00069615897,0.00064552575,1.12857915e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
647853591,647663213,3407890,-5.518974e-05,0.00023852187,0.0004813941,0.15,1.9023759e-07,1.9188526e-07,4.481334e-07,3407890,-0.0060625407,-0.007790975,-0.01443507,0.4,0.00069604436,0.0006313365,1.1293365e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
647953609,647763212,3407890,-3.81598e-05,0.00022087793,0.0005035606,0.15,1.9081762e-07,1.9269025e-07,4.4781433e-07,3407890,-0.006886542,-0.013643313,-0.014446905,0.4,0.00069590233,0.0006158173,1.13004635e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
648053599,647863211,3407890,-2.1507207e-05,0.00020230262,0.0005246972,0.15,1.9139193e-07,1.9350114e-07,4.4757425e-07,3407890,-0.007900994,-0.020850355,-0.014483528,0.4,0.00069573044,0.0005991538,1.1307059e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
648153618,647963214,3407890,-9.043612e-06,0.00018281887,0.00054031657,0.15,1.9195726e-07,1.9431681e-07,4.474208e-07,3407890,-0.008984374,-0.028538462,-0.014548633,0.4,0.00069552765,0.00058155006,1.1313129e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
648253589,648063212,3407890,-2.9190434e-07,0.00016237165,0.000550671,0.15,1.92514e-07,1.9513719e-07,4.4735535e-07,3407890,-0.010119793,-0.03691503,-0.01464465,0.4,0.00069529813,0.0005632869,1.1318674e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,1,1,0
648353598,648163211,3407890,2.5592683e-06,0.00014209548,0.0005531981,0.15,1.9306124e-07,1.9596253e-07,4.4738667e-07,3407890,-0.011214994,-0.045588758,-0.014779257,0.4,0.0006950474,0.0005446159,1.1323686e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
648453594,648263215,3407890,-3.2622818e-06,0.000121490455,0.00054713746,0.15,1.935972e-07,1.9679355e-07,4.4749672e-07,3407890,-0.012205745,-0.05409299,-0.01495859,0.4,0.00069477793,0.000525808,1.1328188e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
648553590,648363212,3407890,-1.5953345e-05,9.990422e-05,0.00053405296,0.15,1.9412279e-07,1.9763112e-07,4.4769345e-07,3407890,-0.013093132,-0.062791385,-0.015178999,0.4,0.0006944974,0.0005071136,1.1332182e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
648653636,648463211,3407890,-3.7186765e-05,7.914975e-05,0.0005128305,0.15,1.946379e-07,1.984767e-07,4.479598e-07,3407890,-0.01378144,-0.07098752,-0.01543771,0.4,0.0006942104,0.0004887775,1.1335702e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
648953561,648763211,3407890,-6.0240236e-05,2.7815659e-05,0.00046745932,0.15,1.9622324e-07,2.01075e-07,4.4912437e-07,3407890,-0.013801878,-0.06894237,-0.015456028,0.4,0.0006933649,0.0004447598,1.1355694e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
649053573,648863211,3407890,-7.5733165e-05,1.308216e-05,0.00044517755,0.15,1.9674768e-07,2.019655e-07,4.4958233e-07,3407890,-0.013600329,-0.06700079,-0.015480434,0.4,0.000693095,0.00043180463,1.136247e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
649153566,648963212,3407890,-9.2520335e-05,-2.6044594e-07,0.00042016883,0.15,1.9727051e-07,2.0286961e-07,4.500543e-07,3407890,-0.013364341,-0.06495777,-0.0155085325,0.4,0.0006928368,0.00041980145,1.1369331e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
649253592,649063211,3407890,-0.00011037757,-1.163487e-05,0.00039304234,0.15,1.9779158e-07,2.0378758e-07,4.5052906e-07,3407890,-0.013096937,-0.06283381,-0.015539395,0.4,0.0006925927,0.00040876653,1.13762935e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
649353571,649163211,3407890,-0.00012786595,-2.1320144e-05,0.0003648529,0.15,1.9831143e-07,2.0471931e-07,4.5099415e-07,3407890,-0.012830439,-0.060805168,-0.015568766,0.4,0.00069236476,0.0003987043,1.1383394e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
649453593,649263212,3407890,-0.00014446801,-2.9170447e-05,0.00033466867,0.15,1.9882891e-07,2.0566425e-07,4.5143975e-07,3407890,-0.012584068,-0.05905984,-0.015597956,0.4,0.00069215364,0.0003895675,1.13905935e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
649553564,649363211,3407890,-0.00016104893,-3.5273206e-05,0.00030320173,0.15,1.9934427e-07,2.0662134e-07,4.51855e-07,3407890,-0.01233373,-0.057340506,-0.01562557,0.4,0.00069196016,0.00038134024,1.1397946e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
649653607,649463211,3407890,-0.00017761778,-3.9610703e-05,0.0002708556,0.15,1.998555e-07,2.0758927e-07,4.5223248e-07,3407890,-0.0120899845,-0.05581219,-0.01565517,0.4,0.00069178414,0.00037394278,1.1405384e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
649753595,649563220,3407890,-0.00019386281,-4.237097e-05,0.00023790258,0.15,2.0036302e-07,2.0856649e-07,4.5256527e-07,3407890,-0.011851212,-0.054305572,-0.015681248,0.4,0.00069162535,0.00036735425,1.1412984e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
649853597,649663211,3407890,-0.00020985834,-4.3537304e-05,0.00020534187,0.15,2.0086406e-07,2.0955049e-07,4.5284492e-07,3407890,-0.011625499,-0.053045027,-0.015709722,0.4,0.00069148326,0.00036147257,1.1420639e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
649953651,649763212,3407890,-0.00022543181,-4.3251617e-05,0.00017347616,0.15,2.0135958e-07,2.1053968e-07,4.5306854e-07,3407890,-0.01140848,-0.051805116,-0.015734259,0.4,0.00069135695,0.0003562869,1.1428464e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
650053606,649863212,3407890,-0.0002417278,-4.176595e-05,0.00014171719,0.15,2.0184603e-07,2.1153149e-07,4.5322795e-07,3407890,-0.011192867,-0.050720397,-0.015762523,0.4,0.00069124566,0.00035167809,1.1436303e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
650253595,650063212,3407890,-0.0002701433,-3.6611247e-05,8.496368e-05,0.15,2.0279123e-07,2.1351343e-07,4.5334883e-07,3407890,-0.010845604,-0.04910195,-0.015809959,0.4,0.0006910637,0.00034408516,1.1452296e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
650453632,650263212,3407890,-0.0002959641,-2.9578445e-05,3.4488065e-05,0.15,2.036899e-07,2.1547714e-07,4.5319166e-07,3407890,-0.010567413,-0.048017327,-0.015853174,0.4,0.00069092907,0.0003382626,1.1468543e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
651463487,651273212,3407890,-0.00039863997,-3.731982e-08,-0.00013264721,0.15,2.072569e-07,2.2455885e-07,4.484232e-07,3407890,-0.009844521,-0.048800047,-0.016080072,0.4,0.00069069833,0.00032424493,1.1551134e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
651783485,651593212,3407890,-0.0004346678,-1.0736092e-06,-0.0001443268,0.15,2.0808136e-07,2.27052e-07,4.4605474e-07,3407890,-0.009674521,-0.050042663,-0.016170932,0.4,0.00069070136,0.0003222189,1.1576575e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
651983485,651793211,3407890,-0.0004516426,-5.2540527e-06,-0.00014457216,0.15,2.083873e-07,2.2846324e-07,4.441415e-07,3407890,-0.009584862,-0.051057804,-0.016229207,0.4,0.0006907082,0.00032107224,1.1592175e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
652173490,651983212,3407890,-0.00045372613,-1.7355618e-05,-0.00012734649,0.15,2.085028e-07,2.2968248e-07,4.4224805e-07,3407890,-0.009499762,-0.05231401,-0.016290177,0.4,0.000690716,0.0003199504,1.1606555e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
652373486,652183212,3407890,-0.00044263943,-3.86778e-05,-9.133912e-05,0.15,2.0863001e-07,2.3091266e-07,4.4057157e-07,3407890,-0.009396676,-0.05372563,-0.016357284,0.4,0.00069072476,0.00031878735,1.1621468e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
652563485,652373212,3407890,-0.00041122737,-7.150702e-05,-3.8640555e-05,0.15,2.0857266e-07,2.3195753e-07,4.3868735e-07,3407890,-0.009274041,-0.05515497,-0.016424792,0.4,0.0006907313,0.00031752617,1.163508e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
652763486,652573212,3407890,-0.0003483636,-0.000108943044,1.3441395e-05,0.15,2.085352e-07,2.330232e-07,4.368268e-07,3407890,-0.009104398,-0.056590084,-0.016495062,0.4,0.00069073634,0.00031612822,1.1649162e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
652953555,652763212,3407890,-0.00026084308,-0.00014804184,6.165999e-05,0.15,2.0832331e-07,2.3391661e-07,4.348226e-07,3407890,-0.008868087,-0.058023356,-0.016575366,0.4,0.0006907379,0.00031456875,1.1661893e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
653153562,652963213,3407890,-0.00011822741,-0.00019398739,0.000110845445,0.15,2.0814304e-07,2.3484534e-07,4.329065e-07,3407890,-0.008533315,-0.059243523,-0.016662283,0.4,0.0006907376,0.00031282753,1.16750525e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
653343494,653153214,3407890,-2.9451674e-05,-0.00021729013,0.00012955011,0.15,2.0885076e-07,2.3618777e-07,4.3284464e-07,3407890,-0.008174365,-0.060575694,-0.016759917,0.4,0.00069073186,0.000310914,1.1686835e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
653453570,653263214,3407890,0.00024034249,-0.0002585011,0.00015659873,0.15,2.076404e-07,2.3613973e-07,4.300709e-07,3407890,-0.0070333206,-0.059039406,-0.016845943,0.4,0.00069043244,0.00031011263,1.1694548e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
653543492,653353213,3407890,0.00022978827,-0.00025822807,0.00015321019,0.15,2.0844404e-07,2.3703964e-07,4.3096094e-07,3407890,-0.006911706,-0.060316667,-0.01691325,0.4,0.0006904275,0.00030870992,1.1698732e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
653553640,653363214,3407890,0.0003999799,-0.00028092446,0.00017016711,0.15,2.0731788e-07,2.3655767e-07,4.2915855e-07,3407890,-0.0057862685,-0.05822052,-0.01698244,0.4,0.0006897427,0.00030852522,1.1698957e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
653673496,653483214,3407890,0.00038998338,-0.0002806642,0.00016689622,0.15,2.0841752e-07,2.3775758e-07,4.3034765e-07,3407890,-0.005669712,-0.05943697,-0.017046545,0.4,0.0006897394,0.00030704972,1.1705629e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
653863549,653673213,3407890,0.00038180652,-0.0002804305,0.00016425105,0.15,2.1022727e-07,2.3965745e-07,4.3223736e-07,3407890,-0.005569657,-0.06043234,-0.017098637,0.4,0.0006897424,0.0003057308,1.1719076e-05,4395041,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
