timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,wheel_rate_integ
631690078,0.0,0.0,0.0,0.0
631711310,0.0,0.0,0.0,0.0
631731284,0.0,0.0,0.0,0.0
631748783,0.0,0.0,0.0,0.0
631770081,0.0,0.0,0.0,0.0
631791286,0.0,0.0,0.0,0.0
631812534,0.0,0.0,0.0,0.0
631830074,0.0,0.0,0.0,0.0
631851278,0.0,0.0,0.0,0.0
631871278,0.0,0.0,0.0,0.0
631888783,0.0,0.0,0.0,0.0
631910077,0.0,0.0,0.0,0.0
631931284,0.0,0.0,0.0,0.0
631952527,0.0,0.0,0.0,0.0
631970086,0.0,0.0,0.0,0.0
631991287,0.0,0.0,0.0,0.0
632011310,0.0,0.0,0.0,0.0
632028782,0.0,0.0,0.0,0.0
632050078,0.0,0.0,0.0,0.0
632071303,0.0,0.0,0.0,0.0
632092536,0.0,0.0,0.0,0.0
632110077,0.0,0.0,0.0,0.0
632131309,0.0,0.0,0.0,0.0
632151277,0.0,0.0,0.0,0.0
632168783,0.0,0.0,0.0,0.0
632190074,0.0,0.0,0.0,0.0
632211285,0.0,0.0,0.0,0.0
632232534,0.0,0.0,0.0,0.0
632250074,0.0,0.0,0.0,0.0
632271277,0.0,0.0,0.0,0.0
632291285,0.0,0.0,0.0,0.0
632308787,0.0,0.0,0.0,0.0
632330080,0.0,0.0,0.0,0.0
632351278,0.0,0.0,0.0,0.0
632372534,0.0,0.0,0.0,0.0
632390077,0.0,0.0,0.0,0.0
632411285,0.0,0.0,0.0,0.0
632431311,0.0,0.0,0.0,0.0
632448782,0.0,0.0,0.0,0.0
632470084,0.0,0.0,0.0,0.0
632491310,0.0,0.0,0.0,0.0
632512536,0.0,0.0,0.0,0.0
632530077,0.0,0.0,0.0,0.0
632551310,0.0,0.0,0.0,0.0
632571286,0.0,0.0,0.0,0.0
632588785,0.0,0.0,0.0,0.0
632610075,0.0,0.0,0.0,0.0
632631284,0.0,0.0,0.0,0.0
632652533,0.0,0.0,0.0,0.0
632670075,0.0,0.0,0.0,0.0
632691285,0.0,0.0,0.0,0.0
632711287,0.0,0.0,0.0,0.0
632728784,0.0,0.0,0.0,0.0
632750085,0.0,0.0,0.0,0.0
632771288,0.0,0.0,0.0,0.0
632792536,0.0,0.0,0.0,0.0
632810078,0.0,0.0,0.0,0.0
632831285,0.0,0.0,0.0,0.0
632851300,0.0,0.0,0.0,0.0
632868784,0.0,0.0,0.0,0.0
632890073,0.0,0.0,0.0,0.0
632911308,0.0,0.0,0.0,0.0
632932535,0.0,0.0,0.0,0.0
632950081,0.0,0.0,0.0,0.0
632971314,0.0,0.0,0.0,0.0
632991285,0.0,0.0,0.0,0.0
633008784,0.0,0.0,0.0,0.0
633030077,0.0,0.0,0.0,0.0
633051278,0.0,0.0,0.0,0.0
633072534,0.0,0.0,0.0,0.0
633090078,0.0,0.0,0.0,0.0
633111286,0.0,0.0,0.0,0.0
633131281,0.0,0.0,0.0,0.0
633148782,0.0,0.0,0.0,0.0
633170080,0.0,0.0,0.0,0.0
633191286,0.0,0.0,0.0,0.0
633212536,0.0,0.0,0.0,0.0
633230083,0.0,0.0,0.0,0.0
633251279,0.0,0.0,0.0,0.0
633271308,0.0,0.0,0.0,0.0
633288783,0.0,0.0,0.0,0.0
633310076,0.0,0.0,0.0,0.0
633331309,0.0,0.0,0.0,0.0
633352534,0.0,0.0,0.0,0.0
633370077,0.0,0.0,0.0,0.0
633391309,0.0,0.0,0.0,0.0
633411290,0.0,0.0,0.0,0.0
633428782,0.0,0.0,0.0,0.0
633450084,0.0,0.0,0.0,0.0
633471285,0.0,0.0,0.0,0.0
633492536,0.0,0.0,0.0,0.0
633510077,0.0,0.0,0.0,0.0
633531280,0.0,0.0,0.0,0.0
633551279,0.0,0.0,0.0,0.0
633568784,0.0,0.0,0.0,0.0
633590074,0.0,0.0,0.0,0.0
633611284,0.0,0.0,0.0,0.0
633632525,0.0,0.0,0.0,0.0
633650077,0.0,0.0,0.0,0.0
633671286,0.0,0.0,0.0,0.0
633691308,0.0,0.0,0.0,0.0
633708786,0.0,0.0,0.0,0.0
633730084,0.0,0.0,0.0,0.0
633751309,0.0,0.0,0.0,0.0
633772535,0.0,0.0,0.0,0.0
633790077,0.0,0.0,0.0,0.0
633811313,0.0,0.0,0.0,0.0
633831277,0.0,0.0,0.0,0.0
633848785,0.0,0.0,0.0,0.0
633870077,0.0,0.0,0.0,0.0
633891285,0.0,0.0,0.0,0.0
633912527,0.0,0.0,0.0,0.0
633930081,0.0,0.0,0.0,0.0
633951284,0.0,0.0,0.0,0.0
633971287,0.0,0.0,0.0,0.0
633988783,0.0,0.0,0.0,0.0
634010078,0.0,0.0,0.0,0.0
634031279,0.0,0.0,0.0,0.0
634052535,0.0,0.0,0.0,0.0
634070073,0.0,0.0,0.0,0.0
634091284,0.0,0.0,0.0,0.0
634111312,0.0,0.0,0.0,0.0
634128782,0.0,0.0,0.0,0.0
634150079,0.0,0.0,0.0,0.0
634171309,0.0,0.0,0.0,0.0
634192539,0.0,0.0,0.0,0.0
634210079,0.0,0.0,0.0,0.0
634231302,0.0,0.0,0.0,0.0
634251284,0.0,0.0,0.0,0.0
634268784,0.0,0.0,0.0,0.0
634290073,0.0,0.0,0.0,0.0
634311277,0.0,0.0,0.0,0.0
634332533,0.0,0.0,0.0,0.0
634350073,0.0,0.0,0.0,0.0
634371286,0.0,0.0,0.0,0.0
634391284,0.0,0.0,0.0,0.0
634408785,0.0,0.0,0.0,0.0
634430085,-0.00013556695,0.00017620398,-5.9093813e-06,0.0
634451286,-0.00028960276,0.00037941252,2.4188446e-06,0.0
634472535,-0.0004389499,0.000599572,2.2820824e-07,0.0
634490081,-0.0005601088,0.00077599706,-1.666148e-05,0.0
634511279,-0.00069520075,0.0010032243,-1.52242455e-05,0.0
634531301,-0.0008434363,0.0012014988,-4.6800774e-06,0.0
634548783,-0.0009816668,0.0013697853,-5.6393133e-06,0.0
634570078,-0.0011214059,0.0015934841,-1.2953471e-06,0.0
634591308,-0.0012443878,0.0018332711,-2.3254104e-06,0.0
634612535,-0.0013682586,0.002061169,-1.3397602e-05,0.0
634630085,-0.0014917387,0.0022459913,-2.1426406e-05,0.0
634651310,-0.0016494866,0.002486433,-1.4762415e-05,0.0
634671288,-0.0017491068,0.0027022737,-1.2954099e-05,0.0
634688785,-0.001826641,0.002897397,-1.863738e-05,0.0
634710077,-0.0019106958,0.0031686001,-2.1133896e-05,0.0
634731286,-0.0019967682,0.0033752471,-3.148271e-05,0.0
634752537,-0.002153026,0.0035269682,-3.6465477e-05,0.0
634770079,-0.0022909974,0.0037978145,-2.3578601e-05,0.0
634791288,-0.0023920257,0.0040089437,-1.0806579e-05,0.0
634811279,-0.0024046958,0.0041978727,2.5377608e-06,0.0
634828785,-0.0024594553,0.004416426,-1.9582587e-06,0.0
634850078,-0.0026476895,0.0047437856,-1.1238304e-05,0.0
634871286,-0.0028645734,0.005053388,-6.0943694e-06,0.0
634892528,-0.003110382,0.0053364853,-1.6642693e-05,0.0
634910085,-0.0032047764,0.0055488264,-9.179375e-06,0.0
634931286,-0.0035052118,0.0056997268,3.154015e-05,0.0
634951308,-0.0038291498,0.005958766,0.00026675305,0.0
634968784,-0.003993418,0.006252306,0.00028807632,0.0
634990074,-0.004169922,0.0065443576,6.989417e-05,0.0
635011301,-0.004373364,0.006846629,-6.894329e-06,0.0
635032535,-0.0047056084,0.0070573497,-0.00011451869,0.0
635050075,-0.004995817,0.00715622,-9.502283e-05,0.0
635071310,-0.005249435,0.007376734,-3.866798e-05,0.0
635091292,-0.0054891417,0.0076847137,3.60976e-05,0.0
635108776,-0.005681615,0.007971261,5.5378878e-05,0.0
635130077,-0.006089363,0.008258141,3.22474e-05,0.0
635151286,-0.0064911447,0.0083839465,4.028785e-05,0.0
635172535,-0.0068473876,0.008708713,-6.406184e-05,0.0
635190081,-0.007082122,0.0087712705,-0.00015486374,0.0
635211280,-0.00732053,0.00897224,-0.00016133291,0.0
635231286,-0.0073217372,0.009251167,-1.4737249e-06,0.0
635248783,-0.0072434447,0.009414152,0.00010753909,0.0
635270077,-0.0066261482,0.009447303,0.00018429496,0.0
635291278,-0.0058295727,0.009411819,0.00032657888,0.0
635312536,-0.0049812878,0.00940046,0.00037933292,0.0
635330079,-0.004431898,0.0095849335,0.00042253296,0.0
635351286,-0.0039888364,0.00972409,0.0003331894,0.0
635371308,-0.0037322533,0.009750684,4.975203e-05,0.0
635388785,-0.0035022863,0.009615379,-0.00026767043,0.0
635410085,-0.0035936174,0.009167827,-0.00077120267,0.0
635431308,-0.0039372616,0.008734691,-0.001374792,0.0
635452534,-0.0042953147,0.0085127605,-0.0019111858,0.0
635470074,-0.004644867,0.008429061,-0.0022324729,0.0
635491308,-0.0051517794,0.00817579,-0.0024864136,0.0
635511281,-0.0051873433,0.008104865,-0.0026245243,0.0
635528784,-0.0051771384,0.008034396,-0.0027859544,0.0
635550079,-0.0051505757,0.008005557,-0.0027997987,0.0
635571284,-0.0050817616,0.0079782,-0.0027274506,0.0
635592534,-0.004815803,0.00786366,-0.002922817,0.0
635610082,-0.0045132856,0.007884871,-0.0030548638,0.0
635631285,-0.0043119513,0.007889239,-0.0032857996,0.0
635651285,-0.004432211,0.007546851,-0.0035747394,0.0
635668784,-0.0044935406,0.0073124245,-0.0036601725,0.0
635690077,-0.004260025,0.007438115,-0.0037255993,0.0
635711278,-0.003568329,0.007639468,-0.0043174704,0.0
635732536,-0.0024300814,0.00802936,-0.005052243,0.0
635750077,-0.0014889202,0.008476523,-0.005581758,0.0
635771285,-0.00071374455,0.009023021,-0.0063441666,0.0
635791312,-9.229849e-05,0.009649104,-0.0070525664,0.0
635808786,0.00038747795,0.010090085,-0.0077945525,0.0
635830077,0.0008232954,0.010251586,-0.008885296,0.0
635851310,0.0010183458,0.009843913,-0.010042937,0.0
635872528,0.0011145282,0.009120139,-0.011232346,0.0
635890084,0.0010720415,0.008553046,-0.012276466,0.0
635911310,0.0008051792,0.00801239,-0.013544037,0.0
635931284,0.00050269,0.0075235865,-0.014836544,0.0
635948785,0.00033813334,0.0070758522,-0.016127603,0.0
635970077,0.0003186608,0.0067428434,-0.01768226,0.0
635991277,6.413712e-05,0.0065831635,-0.019275678,0.0
636012534,-0.00037741833,0.0063967006,-0.020893613,0.0
636030074,-0.0006118078,0.006215163,-0.022184469,0.0
636051285,-0.000905938,0.0060211215,-0.02361642,0.0
636071291,-0.0013956473,0.005858808,-0.024813857,0.0
636088776,-0.0018184683,0.0058217486,-0.02578302,0.0
636110079,-0.0023362758,0.005850771,-0.026869502,0.0
636131289,-0.0027730747,0.006010274,-0.027970374,0.0
636152536,-0.0032745097,0.0061524715,-0.029021032,0.0
636170080,-0.0037494064,0.006364365,-0.029846188,0.0
636191281,-0.0043236185,0.0064470703,-0.03087063,0.0
636211309,-0.0049097366,0.006484568,-0.031810053,0.0
636228784,-0.0053706206,0.0065983795,-0.03260342,0.0
636250073,-0.0057404595,0.0067907544,-0.03352498,0.0
636271309,-0.0061034174,0.0068191616,-0.034356806,0.0
636292535,-0.006357373,0.006783168,-0.035144717,0.0
636310073,-0.0064788307,0.00677286,-0.035730857,0.0
636331309,-0.006675082,0.0067083,-0.036363445,0.0
636351285,-0.0067678667,0.0067162546,-0.036919963,0.0
636368784,-0.006856204,0.006807122,-0.03735982,0.0
636390085,-0.00689615,0.0068623563,-0.037911486,0.0
636411286,-0.006803794,0.006925756,-0.0384151,0.0
636432535,-0.0065364176,0.006975762,-0.038901094,0.0
636450078,-0.0061632805,0.0070394957,-0.03924117,0.0
636471278,-0.0058338544,0.007106212,-0.039587054,0.0
636491280,-0.0055477126,0.007341597,-0.03982788,0.0
636508783,-0.00512462,0.0077599753,-0.040013388,0.0
636530081,-0.0045513427,0.008177001,-0.04030436,0.0
636551286,-0.0039329976,0.008464628,-0.040577218,0.0
636572531,-0.0033703141,0.008889209,-0.04079689,0.0
636590085,-0.0030176456,0.00936543,-0.04092573,0.0
636611289,-0.0026832055,0.009965878,-0.040946733,0.0
636631310,-0.0022772374,0.01068631,-0.040922817,0.0
636648788,-0.001955007,0.011275055,-0.040727943,0.0
636670075,-0.0015279694,0.012207998,-0.040310714,0.0
636691301,-0.00092911534,0.013396255,-0.039928168,0.0
636712535,-0.00012858976,0.014521915,-0.039494336,0.0
636730077,0.00057402666,0.015317082,-0.039126556,0.0
636751309,0.0012762425,0.016228728,-0.038580533,0.0
636771281,0.001638327,0.017233206,-0.03786365,0.0
636788783,0.0020159264,0.01826143,-0.037271634,0.0
636810076,0.0025679949,0.019720418,-0.036598515,0.0
636831287,0.0029704468,0.020931192,-0.03577089,0.0
636852530,0.003378134,0.021962127,-0.03501372,0.0
636870084,0.003556352,0.02280601,-0.034355506,0.0
636891287,0.003501439,0.023589468,-0.033542763,0.0
636911286,0.0032730168,0.024102816,-0.032889437,0.0
636928784,0.003076594,0.024312159,-0.032270905,0.0
636950079,0.0031816463,0.024412848,-0.03144998,0.0
636971278,0.0036042759,0.024556585,-0.030696925,0.0
636992536,0.004175485,0.024731597,-0.02979923,0.0
637010073,0.0048159533,0.024888676,-0.029041251,0.0
637031284,0.005646154,0.02519614,-0.028298065,0.0
637051309,0.006393794,0.0253546,-0.02758704,0.0
637068777,0.0068495735,0.025397925,-0.02705979,0.0
637090078,0.007153131,0.025293292,-0.026465889,0.0
637111309,0.0072386377,0.0250892,-0.025897134,0.0
637132535,0.0070311944,0.024878561,-0.025337022,0.0
637150078,0.006706239,0.024569074,-0.024886103,0.0
637171302,0.0062998077,0.024152346,-0.024416279,0.0
637191288,0.005940757,0.023662347,-0.023958774,0.0
637208783,0.0057222615,0.023139605,-0.023603184,0.0
637230078,0.005508922,0.022508178,-0.023224778,0.0
637251279,0.0053029605,0.021917356,-0.022842135,0.0
637272538,0.0051826686,0.021406217,-0.022527495,0.0
637290078,0.0050585354,0.021030663,-0.022269068,0.0
637311287,0.0050193677,0.020652205,-0.021980219,0.0
637331285,0.0051192935,0.020368207,-0.021730425,0.0
637348785,0.0053147282,0.020085944,-0.021526154,0.0
637370084,0.005584317,0.019743098,-0.021328913,0.0
637391285,0.005726755,0.019456029,-0.021121996,0.0
637412535,0.0057827667,0.019140901,-0.020939456,0.0
637430075,0.0056888163,0.0188636,-0.020821054,0.0
637451278,0.0055655306,0.018552948,-0.020681739,0.0
637471303,0.0054931347,0.018339604,-0.02059627,0.0
637488782,0.005470139,0.018286154,-0.020575536,0.0
637510080,0.005454794,0.018141799,-0.020582581,0.0
637531310,0.005389229,0.018048096,-0.020621397,0.0
637552535,0.0052388087,0.017866647,-0.02065486,0.0
637570084,0.005159476,0.01776294,-0.02066469,0.0
637591312,0.0052743154,0.017760064,-0.020713486,0.0
637611284,0.005401817,0.017730853,-0.020784058,0.0
637628784,0.005506698,0.017717497,-0.020850442,0.0
637650074,0.00557575,0.017611276,-0.020932488,0.0
637671277,0.00562488,0.017564356,-0.020970024,0.0
637692537,0.0056629367,0.017389853,-0.021008711,0.0
637710075,0.0057083354,0.017278815,-0.021022901,0.0
637731286,0.005756179,0.017166272,-0.02105701,0.0
637751279,0.005736605,0.01704892,-0.021087138,0.0
637768783,0.0056890496,0.016943181,-0.021095242,0.0
637790081,0.0056232754,0.016928185,-0.02110426,0.0
637811288,0.005592884,0.016914438,-0.021080153,0.0
637832537,0.005687251,0.01700943,-0.021038868,0.0
637850078,0.0058045513,0.017148595,-0.02098623,0.0
637871279,0.0058591682,0.017205385,-0.02088609,0.0
637891309,0.0058241547,0.017144607,-0.020794353,0.0
637908786,0.005783732,0.017043537,-0.020692185,0.0
637930075,0.005765284,0.01702298,-0.02053699,0.0
637951309,0.005781943,0.017068863,-0.020340677,0.0
637972535,0.0057805115,0.017152652,-0.020104613,0.0
637990073,0.0057635736,0.017144283,-0.019877318,0.0
638011309,0.0057379836,0.017213577,-0.019570583,0.0
638031285,0.005701007,0.017210605,-0.019261496,0.0
638048776,0.005659503,0.017091695,-0.018962849,0.0
638070079,0.005630818,0.016913837,-0.01857197,0.0
638091285,0.0055990857,0.016798194,-0.018161204,0.0
638112536,0.0055497196,0.0168156,-0.017710747,0.0
638130078,0.005497006,0.016921777,-0.017331956,0.0
638151278,0.005477912,0.017089298,-0.016850956,0.0
638171290,0.005502371,0.01721341,-0.016365735,0.0
638188783,0.005521411,0.017250715,-0.01593054,0.0
638210079,0.005527869,0.017179845,-0.015379443,0.0
638231286,0.0054982705,0.017077612,-0.014813971,0.0
638252537,0.0054453863,0.016996618,-0.014237385,0.0
638270080,0.0054202913,0.0168412,-0.013745446,0.0
638291289,0.005379845,0.01664193,-0.013122129,0.0
638311308,0.0053418903,0.016466122,-0.012522362,0.0
638328784,0.0053295507,0.016357007,-0.011985294,0.0
638350083,0.0052738404,0.016275063,-0.01131622,0.0
638371308,0.005195553,0.01634831,-0.010631067,0.0
638392539,0.005174676,0.01650144,-0.009928775,0.0
638410073,0.005215385,0.016623124,-0.009333956,0.0
638431308,0.0052070124,0.016674586,-0.00860481,0.0
638451277,0.0052294605,0.016659942,-0.007905975,0.0
638468785,0.0052091083,0.016577372,-0.007285591,0.0
638490079,0.0052622715,0.016416335,-0.006531832,0.0
638511290,0.0053001363,0.016272666,-0.0057854056,0.0
638532536,0.0053778253,0.016120102,-0.0050308513,0.0
638550084,0.0054541896,0.015995918,-0.004412358,0.0
638571286,0.0054877438,0.01587439,-0.0036684093,0.0
638591285,0.0055244467,0.015777558,-0.002969943,0.0
638608788,0.005557909,0.015706107,-0.0023593698,0.0
638630075,0.0056266948,0.0155150965,-0.0016353423,0.0
638651280,0.005705788,0.015309403,-0.0009248652,0.0
638672534,0.005732994,0.015172427,-0.00022356871,0.0
638690074,0.0057321573,0.015049771,0.00033631155,0.0
638711288,0.0056901523,0.014904377,0.00099341,0.0
638731309,0.005665547,0.01474671,0.0015868605,0.0
638748784,0.0056496733,0.014609902,0.0020825674,0.0
638770078,0.005605904,0.014451513,0.0026628252,0.0
638791309,0.005552089,0.014311624,0.003216007,0.0
638812535,0.005504429,0.014191637,0.003735756,0.0
638830078,0.0053916094,0.014097494,0.0041470327,0.0
638851302,0.0052433354,0.014004166,0.0046245796,0.0
638871286,0.0051426985,0.013941253,0.0050371927,0.0
638888783,0.0050534,0.013927708,0.0053725257,0.0
638910079,0.0050313286,0.0139136,0.0057649957,0.0
638931280,0.004990735,0.013894504,0.0061294762,0.0
638952537,0.004942179,0.0139319375,0.006463701,0.0
638970079,0.0048602577,0.013860806,0.006720707,0.0
638991290,0.0047832592,0.013846021,0.0070076133,0.0
639011285,0.0046863565,0.013887047,0.0072531225,0.0
639028778,0.0045708925,0.013915341,0.0074558198,0.0
639050076,0.004439492,0.013925173,0.007676703,0.0
639071286,0.0043143523,0.013946525,0.00787391,0.0
639092535,0.0041182805,0.01394685,0.008045764,0.0
639110077,0.003949655,0.013925197,0.00817509,0.0
639131277,0.0037811876,0.01393447,0.008299035,0.0
639151309,0.0036999856,0.013991221,0.008383626,0.0
639168785,0.0036592952,0.014080199,0.008435563,0.0
639190078,0.003565104,0.014146153,0.0084725,0.0
639211309,0.0033970585,0.014173659,0.008491218,0.0
639232535,0.003305109,0.014205121,0.008486257,0.0
639250078,0.0032370607,0.014176226,0.00846603,0.0
639271310,0.003227843,0.014124361,0.008428011,0.0
639291287,0.003199001,0.014195402,0.008361307,0.0
639308783,0.0032431064,0.014271631,0.008299685,0.0
639330096,0.0032608882,0.014475441,0.008213865,0.0
639351286,0.0033161575,0.01456048,0.008138665,0.0
639372536,0.0032740324,0.014547106,0.008059542,0.0
639390080,0.0031993059,0.014597384,0.00799828,0.0
639411280,0.0031798105,0.014628161,0.007906581,0.0
639431277,0.0032218068,0.014716959,0.0078107063,0.0
639448784,0.003243757,0.014854754,0.007716599,0.0
639470077,0.0031571144,0.015116959,0.007589532,0.0
639491286,0.0030418476,0.015413224,0.007486519,0.0
639512527,0.002858035,0.015511981,0.007369512,0.0
639530081,0.0027241735,0.015485991,0.007260939,0.0
639551285,0.002642776,0.0153270215,0.0071406583,0.0
639571310,0.0026769282,0.015213717,0.0070124026,0.0
639588784,0.002748731,0.015136648,0.006891554,0.0
639610077,0.0027924809,0.015044244,0.0067567383,0.0
639631302,0.0027305475,0.015072862,0.0065968554,0.0
639652536,0.0027008008,0.01508274,0.006437003,0.0
639670077,0.0027290154,0.015098876,0.006320619,0.0
639691310,0.0027466516,0.0151035795,0.0061940136,0.0
639711284,0.0027804745,0.01510241,0.00607884,0.0
639728783,0.002861488,0.015160383,0.0059639094,0.0
639750079,0.0029172006,0.015133335,0.0058450573,0.0
639771287,0.002948918,0.015005546,0.005714359,0.0
639792536,0.0030111857,0.014864969,0.005577732,0.0
639810078,0.0029879895,0.014847251,0.005455414,0.0
639831279,0.0029367807,0.01477495,0.005301928,0.0
639851285,0.0028997806,0.014752694,0.0051951576,0.0
639868784,0.0028524809,0.014684317,0.005107147,0.0
639890074,0.0028404614,0.014654211,0.005025034,0.0
639911278,0.0027383042,0.014673457,0.0049846657,0.0
639932533,0.002645207,0.014722281,0.0049530296,0.0
639950074,0.0026750874,0.014782242,0.0049257716,0.0
639971286,0.0026619956,0.014789919,0.0048953607,0.0
639991309,0.0027599656,0.014735346,0.00486173,0.0
640008788,0.0028920446,0.014648422,0.004824106,0.0
640030079,0.003062379,0.014479931,0.0047735586,0.0
640051313,0.0032310565,0.014398696,0.0047239545,0.0
640072535,0.0033247678,0.014337547,0.0046737534,0.0
640090079,0.0033453978,0.01436145,0.0046442472,0.0
640111301,0.0033275844,0.014401036,0.004610933,0.0
640131287,0.0034266624,0.014425308,0.004562919,0.0
640148783,0.003462675,0.014482625,0.004504122,0.0
640170081,0.0035147048,0.014482913,0.0044388506,0.0
640191289,0.0035323654,0.01439632,0.004387944,0.0
640212536,0.0035587722,0.014192391,0.0043553887,0.0
640230078,0.0035703545,0.014000805,0.0043349233,0.0
640251289,0.0036910297,0.013931501,0.0043324754,0.0
640271285,0.0038135971,0.013975912,0.0043541724,0.0
640288784,0.0039743953,0.013985999,0.004408635,0.0
640310081,0.0043114247,0.014090145,0.0044712094,0.0
640331284,0.0046128393,0.014237518,0.004550759,0.0
640352534,0.0048408015,0.014463012,0.0046297004,0.0
640370075,0.005006493,0.014584868,0.0046810443,0.0
640391277,0.0051577515,0.014713083,0.00473783,0.0
640411302,0.005266551,0.014812035,0.0047831372,0.0
640428784,0.005297414,0.014838206,0.004802811,0.0
640450078,0.005251009,0.01481268,0.0047772233,0.0
640471309,0.005198849,0.0148163885,0.004750101,0.0
640492536,0.0051442133,0.014778758,0.0047042216,0.0
640510086,0.0051876954,0.014827235,0.004652998,0.0
640531309,0.005245586,0.014953067,0.0045489115,0.0
640551285,0.005378508,0.015142653,0.004420363,0.0
640568784,0.0054324027,0.015232577,0.0043028,0.0
640590078,0.0055426336,0.015339548,0.004151253,0.0
640611286,0.0055837487,0.015462129,0.0039975448,0.0
640632536,0.00563864,0.015434767,0.0038523225,0.0
640650080,0.0056312303,0.015324654,0.0037219275,0.0
640671285,0.0056226007,0.015226292,0.0035724489,0.0
640691277,0.00555713,0.0152552435,0.0034307425,0.0
640708784,0.0055289096,0.015290998,0.003323452,0.0
640730077,0.0055567226,0.0153902285,0.0031822664,0.0
640751286,0.00556844,0.015505726,0.0030422523,0.0
640772536,0.0055471556,0.0155594945,0.0028993997,0.0
640790078,0.005511935,0.015474039,0.0027947226,0.0
640811280,0.0055382703,0.015369645,0.0026601802,0.0
640831309,0.005595246,0.0152625535,0.0025357234,0.0
640848782,0.0056961617,0.015209134,0.0024373133,0.0
640870079,0.0058620316,0.015138134,0.0023117159,0.0
640891312,0.0060491688,0.015115343,0.0021976223,0.0
640912536,0.0061504515,0.015157296,0.0020884473,0.0
640930077,0.0061795865,0.015151582,0.002005862,0.0
640951311,0.006203669,0.015154086,0.0019085454,0.0
640971284,0.0063030766,0.01519112,0.0018103544,0.0
640988795,0.006346221,0.015281569,0.0017290044,0.0
641010075,0.006361635,0.0153153045,0.0016380859,0.0
641031286,0.0063773263,0.015295595,0.001552118,0.0
641052534,0.006344613,0.015292497,0.0014775079,0.0
641070075,0.0062792753,0.015311807,0.0014222987,0.0
641091278,0.0062577673,0.015306803,0.0013706983,0.0
641111286,0.0062455027,0.015323322,0.0013344233,0.0
641128784,0.00621995,0.015388714,0.001310254,0.0
641150079,0.006185328,0.015598782,0.0012968751,0.0
641171285,0.006157811,0.015932662,0.0012925836,0.0
641192535,0.00614458,0.016207784,0.0012879432,0.0
641210078,0.0061479304,0.016415099,0.0012749266,0.0
641231286,0.006139347,0.016550675,0.0012682154,0.0
641251313,0.0060732397,0.01661704,0.0012587634,0.0
641268783,0.00600071,0.016631009,0.0012309985,0.0
641290086,0.005913762,0.016503323,0.0012010135,0.0
641311310,0.005839232,0.016220713,0.0011727902,0.0
641332536,0.0057646837,0.016000409,0.0011432058,0.0
641350079,0.0056943903,0.015850607,0.0011082991,0.0
641371309,0.0056590666,0.015757322,0.0010546969,0.0
641391278,0.005615607,0.015728366,0.0009930979,0.0
641408784,0.0056147184,0.015752653,0.00093554467,0.0
641430074,0.005591412,0.015843641,0.0008615975,0.0
641451285,0.00555545,0.015990298,0.00077395095,0.0
641472534,0.0054451665,0.01614446,0.0006718541,0.0
641490083,0.005302375,0.016194234,0.00059048383,0.0
641511286,0.0051761926,0.016187375,0.00047780492,0.0
641531288,0.0051076664,0.016203858,0.00036593262,0.0
641548784,0.004992923,0.016264312,0.00025872124,0.0
641570079,0.004961136,0.016415829,0.00012986382,0.0
641591282,0.004893166,0.01656305,-7.825063e-06,0.0
641612538,0.0048620333,0.016747084,-0.00016340161,0.0
641630079,0.004899882,0.016812492,-0.00029020428,0.0
641651288,0.004958071,0.01687873,-0.00045485812,0.0
641671308,0.0049425424,0.016936658,-0.000626151,0.0
641688784,0.004934157,0.017008293,-0.0007778743,0.0
641710076,0.004952944,0.017102236,-0.0009791412,0.0
641731308,0.004939071,0.017162452,-0.0011805695,0.0
641752537,0.0049242727,0.017227562,-0.0013873609,0.0
641770074,0.004901768,0.017254632,-0.0015556097,0.0
641791301,0.004880712,0.017303482,-0.0017558619,0.0
641811291,0.004859722,0.017386014,-0.0019454861,0.0
641828783,0.0048435144,0.017403616,-0.0021065332,0.0
641850079,0.0048343465,0.0174422,-0.0023068588,0.0
641871278,0.0048508253,0.017502299,-0.002509781,0.0
641892537,0.004802265,0.017601855,-0.0027087333,0.0
641910080,0.004724763,0.017727124,-0.0028853372,0.0
641931288,0.004594774,0.017760132,-0.0030844926,0.0
641951286,0.0045170938,0.017820386,-0.0032843961,0.0
641968785,0.0045208395,0.017850235,-0.0034654462,0.0
641990084,0.0045132143,0.017852468,-0.0036880819,0.0
642011285,0.0045184568,0.017766975,-0.003924147,0.0
642032534,0.0045751305,0.017704261,-0.0041718865,0.0
642050073,0.004576484,0.017661761,-0.004389477,0.0
642071281,0.004474847,0.017653706,-0.0046608713,0.0
642091308,0.0043690023,0.01765044,-0.0049274964,0.0
642108787,0.0043145386,0.01767997,-0.0051768827,0.0
642130079,0.0042487625,0.017688582,-0.00548826,0.0
642151309,0.0041745696,0.017823877,-0.0058215577,0.0
642172537,0.0041251695,0.01797002,-0.006168942,0.0
642190078,0.004067185,0.018081108,-0.0064572296,0.0
642211309,0.0040286332,0.018262073,-0.0068378174,0.0
642231288,0.00398139,0.018426487,-0.0071993177,0.0
642248783,0.0039632963,0.018557532,-0.007525458,0.0
642270086,0.003944005,0.01857025,-0.007932626,0.0
642291290,0.003942906,0.018495366,-0.008350078,0.0
642312536,0.0039011668,0.018384608,-0.008784217,0.0
642330078,0.003857956,0.018321043,-0.009156653,0.0
