timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,mag_inclination_deg,mag_inclination_ref_deg,mag_strength_gs,mag_strength_ref_gs,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
632763479,632573212,67138051,8.289902e-05,0.0035963482,0.004107007,0,0.058129914,0.036921915,0.002971113,nan,0.007024808,0.03273091,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,895,3,1,6,3,1,0,0,0,0,0,0,0
632963485,632773211,67138051,7.182384e-05,0.0033680543,0.0029930507,0,0.058180083,0.036938272,0.0032703206,nan,0.0017099569,0.025956552,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,895,3,1,6,3,1,0,0,0,0,0,0,0
633163466,632973212,67138051,4.695442e-05,0.0030127633,0.0021248453,0,0.058324262,0.037075955,0.0024612392,nan,0.0049343123,0.028643563,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,895,3,1,6,3,1,0,0,0,0,0,0,0
633363481,633173212,67138051,5.2329226e-05,0.002486385,0.0014550256,0,0.05829612,0.037176758,0.003716526,nan,0.0016782238,0.024839563,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,895,3,1,6,3,1,0,0,0,0,0,0,0
633563461,633373211,67138051,6.865155e-05,0.0023456116,0.0017184233,0,0.05807081,0.03718925,0.0027561053,nan,0.008337149,0.025101433,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,895,3,1,6,3,1,0,0,0,0,0,0,0
633763485,633573212,67138051,8.8367946e-05,0.0018796265,0.0020812205,0,0.05770771,0.03711569,0.002566996,nan,0.0060945307,0.0226686,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,895,3,1,6,3,1,0,0,0,0,0,0,0
633963471,633773211,67138051,8.749781e-05,0.0016263092,0.002596363,0,0.05727932,0.036979355,5.1363048e-05,nan,0.005969225,0.021437017,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,895,3,1,6,3,1,0,0,0,0,0,0,0
634163545,633973211,67138051,8.679678e-05,0.0015544401,0.00294321,0,0.056846254,0.036807697,0.0020472868,nan,0.004876825,0.018957952,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,895,3,1,6,3,1,0,0,0,0,0,0,0
634363563,634173211,67138051,6.678841e-05,0.00091007113,0.0027109676,0,0.056449495,0.036624286,0.0035227789,nan,0.00093619287,0.0151178045,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,895,3,1,6,3,1,0,0,0,0,0,0,0
634563563,634373212,67138051,5.5896893e-05,0.0013200163,0.0028240073,0,0.05611215,0.036446437,0.0016812334,nan,0.007995119,0.017599992,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,895,3,1,6,3,1,0,0,0,0,0,0,0
634763474,634573211,1077891,6.2577965e-05,0.0011297031,0.0023948802,0,0.056758195,0.036603708,0.001400545,nan,0.0026049612,0.01386583,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
634963498,634773215,1077891,5.193147e-05,0.00051882525,0.0016876508,0,0.05739785,0.036770985,0.0032361494,nan,0.0059944824,0.014383507,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
635163513,634973212,1077891,7.842024e-05,0.001123741,0.001692101,0,0.057983357,0.03693554,0.0009868882,nan,0.008687926,0.024268033,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
635363468,635173211,1077891,0.00013445619,0.0021689355,0.00264946,0,0.058486737,0.037084047,0.0009204764,nan,0.011625487,0.025000207,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
635563474,635373214,1077891,0.00015096023,0.0016500098,0.0025508606,0,0.058896877,0.037210003,0.0076858606,nan,0.0059292526,0.018936006,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
635763466,635573212,1077891,8.8796136e-05,0.0008724367,0.0010614251,0,0.059204604,0.03731096,0.00652925,nan,0.010055973,0.026281958,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
635963480,635773212,1077891,0.00020320156,0.004685356,0.004605635,0,0.05942908,0.03738826,0.010895035,nan,0.024676066,0.019570373,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
636163467,635973211,1077891,0.00034062695,0.0071050357,0.008235203,0,0.059566773,0.037444454,0.005571138,nan,0.035686303,0.01720603,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
636363468,636173212,1077891,0.0004124936,0.008171331,0.010317147,0,0.059654705,0.03748347,0.0033350661,nan,0.03138752,0.016487537,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
636563472,636373211,1077891,0.00039510458,0.008128002,0.010592683,0,0.059711095,0.037509486,0.0019475613,nan,0.027000383,0.015350749,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
636763467,636573212,1077891,0.00031752037,0.0074026585,0.010189839,0,0.05975194,0.037525915,0.0056974124,nan,0.017434595,0.023527995,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
636963504,636773211,1077891,0.00020708142,0.0068628616,0.010429595,0,0.05979035,0.03753537,0.0067386716,nan,0.011036524,0.033155996,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
637163464,636973211,1077891,0.00017192068,0.007909898,0.012209838,0,0.059831683,0.037540406,0.0065533216,nan,0.011911173,0.050668396,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
637363508,637173215,1077891,0.00019103447,0.00870907,0.013668874,0,0.059826713,0.037540756,0.008606329,nan,0.009435556,0.054584756,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
637563487,637373211,1077891,0.0001898493,0.0087129865,0.014138787,0,0.05978663,0.03754135,0.011261776,nan,0.0055349777,0.06577021,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
637763480,637573213,1077891,0.0001853142,0.009414806,0.015257382,0,0.059750598,0.0375415,0.010141497,nan,0.012726456,0.06378406,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
637963468,637773211,1077891,0.00025377094,0.0108404,0.016852953,0,0.05972948,0.037541397,0.006241922,nan,0.025252618,0.07223202,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
638163467,637973212,1077891,0.0003879846,0.012056159,0.01780706,0,0.05971254,0.037541546,0.0048919055,nan,0.03431584,0.06654127,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
638363479,638173211,1077891,0.00042362517,0.0113491835,0.016916616,0,0.059704624,0.03754182,0.006144242,nan,0.01998895,0.070975214,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
638563459,638373212,1077891,0.00029035972,0.008716815,0.0138201015,0,0.059701763,0.037542343,0.001740779,nan,0.014312255,0.07795559,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
638763481,638573211,1077891,0.00012207066,0.005898485,0.009905253,0,0.05969545,0.03754294,0.002492094,nan,0.008992768,0.059449382,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
638963468,638773211,1077891,6.283954e-05,0.0049078297,0.0075939004,0,0.059635263,0.037543625,0.0030583628,nan,0.01647701,0.042190745,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
639163469,638973212,1077891,0.00031669106,0.00814784,0.010052042,0,0.05951909,0.03754439,0.0039248373,nan,0.045223366,0.046005227,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
639363488,639173211,1077891,0.0006802267,0.014557837,0.01707328,0,0.05942106,0.0375451,0.0048172064,nan,0.07739458,0.060643084,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
639563458,639373211,1077891,0.00095245236,0.018841121,0.022458244,0,0.059406556,0.037545804,0.0021478895,nan,0.08546167,0.042642806,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
639763470,639573212,1077891,0.0010184862,0.019323502,0.02379821,0,0.05944515,0.037546493,0.0018563599,nan,0.07411649,0.035812315,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
639963506,639773211,1077891,0.0008493631,0.015171223,0.019833775,0,0.05949703,0.037544917,0.0023091969,nan,0.043980476,0.035197176,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
640163493,639973214,1077891,0.00053276436,0.008663973,0.012810886,0,0.05954654,0.037545536,0.0026318228,nan,0.017735338,0.026593879,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
640363465,640173215,1077891,0.0002944028,0.005220727,0.008426525,0,0.05958847,0.03754597,0.003547334,nan,0.022286525,0.025589539,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
640563472,640373213,1077891,0.00021374795,0.0044661467,0.0070391265,0,0.059614316,0.037546154,0.0019035115,nan,0.015367233,0.033595987,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
640763467,640573212,1077891,0.00018433279,0.005973003,0.0074981707,0,0.05970583,0.03754639,0.002754929,nan,0.014683578,0.051267177,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
640963480,640773211,1077891,0.00038242983,0.013257965,0.015728606,0,0.059828732,0.037546583,0.0036763672,nan,0.056958687,0.051102336,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
641163493,640973214,1077891,0.00029082128,0.008887327,0.012480737,0,0.072610475,0.04358215,0.0036763672,nan,0.056958687,0.047163717,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
641363479,641173211,1077891,0.0009722898,0.028463477,0.03446235,0,0.067020625,0.041473325,0.0051089837,nan,0.09952095,0.039739028,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
641563458,641373211,1077891,0.0012423715,0.02644636,0.035264116,0,0.06388962,0.040122915,0.0066770855,nan,0.0516512,0.041851167,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
641763468,641573215,1077891,0.00086194364,0.017229194,0.025350444,0,0.061897684,0.03917643,0.0059215953,nan,0.034129933,0.04813803,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
641963465,641773211,1077891,0.000491156,0.010167084,0.016152477,0,0.060706593,0.038527858,0.004343355,nan,0.03007515,0.045091424,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
642163474,641973216,1077891,0.00041527563,0.006774585,0.00992642,0,0.060035214,0.03809995,0.0071521583,nan,0.031159235,0.03967325,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
642363465,642173214,1077891,0.0004228543,0.0057048006,0.0070156013,0,0.05969619,0.037831724,0.009576995,nan,0.02580191,0.026485622,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
642563488,642373212,1077891,0.0003922066,0.0056633907,0.006680315,0,0.059561644,0.037673213,0.0036586039,nan,0.016417041,0.021746524,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
642763505,642573211,1077891,0.0003026791,0.006128719,0.008189495,0,0.059549466,0.03759146,0.0028598679,nan,0.017770797,0.028397495,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
642963464,642773214,1077891,0.00012679589,0.0050625373,0.008110032,0,0.059629705,0.037556242,0.00032001323,nan,0.0076850476,0.021579849,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
643163476,642973212,1077891,0.00011592908,0.0054022926,0.008283481,0,0.059696916,0.03754711,0.0015244018,nan,0.025565503,0.019043982,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
643363466,643173211,1077891,0.00024279223,0.0058507835,0.009168095,0,0.05968328,0.037550725,0.002569795,nan,0.018146604,0.026671678,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
643563462,643373215,1077891,0.00020802417,0.004825238,0.008490095,0,0.05965913,0.037558813,0.00064335234,nan,0.009574356,0.01735411,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
643763484,643573211,1077891,0.000118037766,0.005007651,0.008795895,0,0.059648454,0.037566423,0.0018177906,nan,0.0030488044,0.02071534,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
643963465,643773212,1077891,3.543726e-05,0.006531639,0.010374441,0,0.059639223,0.03757187,0.00037961613,nan,0.009777282,0.02283043,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
644163467,643973213,1077891,0.00014422573,0.007928083,0.01201121,0,0.059630387,0.0375744,0.0027734796,nan,0.013044216,0.026991773,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
644363479,644173211,1077891,0.00016029824,0.0075668525,0.011961129,0,0.059621327,0.037574273,0.0021525503,nan,0.012381258,0.026596013,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
644563458,644373212,1077891,0.00017500868,0.00787075,0.012135635,0,0.059610594,0.03757236,0.0023595702,nan,0.011506454,0.03285045,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
644763468,644573213,1077891,0.00012687447,0.007267278,0.011183789,0,0.05960594,0.03756936,0.0003621089,nan,0.014907171,0.022778206,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
644963514,644773211,1077891,0.0001678693,0.00708647,0.010518459,0,0.059605103,0.03756366,0.0025690459,nan,0.014020142,0.021062851,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
645163492,644973212,1077891,0.00024495466,0.0071274173,0.010140181,0,0.05960961,0.037560347,0.00092704303,nan,0.019744338,0.018754937,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
645363470,645173214,1077891,0.00029279894,0.007318628,0.009745238,0,0.059619356,0.03755761,0.00063307397,nan,0.023995472,0.015725544,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
645563491,645373211,1077891,0.000374819,0.008392315,0.010424451,0,0.059636224,0.037555568,0.0012531277,nan,0.029336534,0.020963851,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
645763464,645573212,1077891,0.00044157638,0.009925638,0.012965957,0,0.05966329,0.03755466,0.002477469,nan,0.028685892,0.042072624,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
645963474,645773212,1077891,0.00042365896,0.01192586,0.01731558,0,0.059694692,0.037554596,0.0012434394,nan,0.020345552,0.059651867,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
646163502,645973211,1077891,0.0015186344,0.015160284,0.02240125,0,0.05891919,0.03726048,0.10225599,nan,0.08254172,0.062998,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
646363468,646173212,1077891,0.0044751274,0.020113096,0.043566976,0,0.05875849,0.037323408,0.28366914,nan,0.17718579,0.13726752,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
646563491,646373212,1077891,0.007769981,0.13337815,0.124533094,0,0.06122735,0.040369708,0.13031854,nan,0.37793106,0.3966841,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
646763466,646573211,1077891,0.008710191,0.31791794,0.2539606,0,0.064758524,0.044903893,0.19021584,nan,0.36558497,0.49787074,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
646963466,646773212,29315,0.0075901723,0.37826514,0.3446535,0,0.06651769,0.047272988,0.26204473,nan,0.34071487,0.50014263,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
647163479,646973211,29315,0.0062394226,0.30886176,0.33770737,0,0.0667821,0.04751537,3.6729372,nan,0.24612059,0.35445684,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,64,831,3,1,6,3,1,0,0,0,0,0,0,0
647363468,647173211,29315,0.00465279,0.18627419,0.25273618,0,0.066109575,0.046609532,0.26352257,nan,0.12704274,0.25435674,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
647563512,647373211,29315,0.0022161775,0.07896063,0.13609628,0,0.06508968,0.045270607,0.26371068,nan,0.18496618,0.16945401,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
647763502,647573212,29315,0.0025763465,0.094021566,0.09125194,0,0.064068444,0.04388384,0.28040043,nan,0.2375174,0.14279768,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
647963483,647773212,29315,0.004887957,0.15868387,0.16690634,0,0.06321503,0.042619545,0.29184875,nan,0.2550157,0.26095393,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
648163466,647973211,29315,0.0059124683,0.21063854,0.2510521,0,0.06260271,0.041545983,0.29851884,nan,0.27491316,0.30267513,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
648363468,648173215,29315,0.0056453743,0.23891035,0.3101825,0,0.06218399,0.04067999,0.3025782,nan,0.28217244,0.40445974,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
648563465,648373211,29315,0.004754045,0.24883142,0.34442556,0,0.061944418,0.040009443,0.30570313,nan,0.30726764,0.48375607,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
648763472,648573214,29315,0.0039816783,0.18201675,0.2760957,0,0.061823234,0.042949453,0.3148985,nan,0.30186468,0.5275052,0.0,nan,0.0,0.0,3407890,3407890,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
