timestamp,timestamp_sample,position[0],position[1],position[2],q[0],q[1],q[2],q[3],velocity[0],velocity[1],velocity[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],position_variance[0],position_variance[1],position_variance[2],orientation_variance[0],orientation_variance[1],orientation_variance[2],velocity_variance[0],velocity_variance[1],velocity_variance[2],pose_frame,velocity_frame,reset_counter,quality
643482599,643465741,0.28262624,2.8034856,-1.1855441,0.7078784,-0.002434532,0.008770852,0.70627564,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
643581153,643565710,0.27212486,2.8087187,-1.1871723,0.7092302,-0.0046764105,0.00814482,0.7049144,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
643682125,643665587,0.26333794,2.8125517,-1.1884,0.709538,-0.0068240105,0.0063265767,0.70460576,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
643782635,643765749,0.25791088,2.818741,-1.1884612,0.7123094,-0.006761695,0.004807587,0.70181656,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
643910837,643865691,0.25196955,2.8255184,-1.1933186,0.7137018,-0.007166447,0.004080319,0.70040107,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
644004173,643965639,0.25004476,2.8284125,-1.1951456,0.7160954,-0.009496862,0.004588535,0.69792265,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
644103084,644065599,0.2478943,2.8300366,-1.1961086,0.7184006,-0.009370207,0.0020987703,0.69556344,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
644205417,644165659,0.24669956,2.8325374,-1.1967939,0.71861804,-0.007755456,-0.0013480629,0.6953605,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
644304910,644265587,0.24545054,2.8377059,-1.1976031,0.7172982,-0.0074898433,-0.002167182,0.6967226,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
644382492,644365554,0.23904255,2.8382456,-1.1979507,0.7165501,-0.00964771,0.0007866169,0.6974685,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
644505045,644465556,0.2375142,2.8357196,-1.1953143,0.7160139,-0.010677998,0.0073547186,0.6979656,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
644604177,644565715,0.23465137,2.833094,-1.1961635,0.71474856,-0.011963482,0.008982107,0.6992215,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
644705513,644665713,0.23473169,2.8291495,-1.1995337,0.7146248,-0.013032907,0.013873867,0.69924885,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
644804233,644765626,0.23511724,2.821412,-1.195588,0.7154705,-0.018675629,0.01593368,0.6982115,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
644882211,644865616,0.23423016,2.8147404,-1.1946878,0.715848,-0.019334115,0.020356957,0.6976915,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
645003533,644965573,0.23395823,2.803125,-1.1947314,0.7167612,-0.019058688,0.023049084,0.696677,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
645104931,645065562,0.23257954,2.7884018,-1.1929976,0.71813,-0.024353048,0.025459731,0.6950166,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
645204360,645165503,0.23158135,2.769359,-1.1875647,0.718358,-0.027917447,0.028859371,0.69451386,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
645282295,645265705,0.22661556,2.7447143,-1.1785338,0.718848,-0.029519083,0.028375138,0.69396037,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
645381871,645365586,0.22587092,2.7143483,-1.1714803,0.7193673,-0.029219195,0.031184766,0.6933141,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
645504570,645465568,0.22437531,2.6785002,-1.1621273,0.71890426,-0.029602788,0.027660107,0.6939274,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
645605679,645565653,0.22206973,2.633519,-1.1454577,0.7201489,-0.029000811,0.025394911,0.69274795,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
645705352,645665629,0.22378767,2.582333,-1.1311502,0.7194666,-0.026656637,0.025013098,0.6935644,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
645782285,645765560,0.223452,2.525847,-1.1171929,0.7178541,-0.027684957,0.023621978,0.6952418,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
646131937,645865669,0.21732882,2.4645495,-1.1070985,0.71406746,-0.023341222,0.048606925,0.6979973,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
646149016,645965476,0.19266091,2.3942578,-1.0676138,0.69834596,0.019745048,0.21690932,0.6818162,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
646162688,646065521,0.15285873,2.3533118,-0.93322194,0.6583743,0.12462776,0.42063227,0.61162055,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
646179949,646165280,0.10625951,2.3433352,-0.684564,0.5876989,0.29778248,0.6028098,0.45006225,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
646295202,646263578,-0.07212857,2.3944693,-0.45691073,0.5019828,0.47564864,0.6727708,0.26296565,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
646376891,646362203,-0.299202,2.4414597,-0.20259772,0.29308152,0.62372476,0.7241258,0.026690181,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
646483255,646465257,-0.5069703,2.453117,0.0019340627,-0.084485255,-0.68262404,-0.69727314,0.20173456,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
646586639,646565185,-0.6504535,2.4556952,0.19127434,0.07186204,-0.7013772,-0.6139551,0.35491544,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
646693603,646664206,-0.7253772,2.4834504,0.35717222,0.15716007,-0.67987174,-0.572481,0.4305122,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
646777902,646763628,-0.7591962,2.5025475,0.537118,0.10426284,-0.6886484,-0.602629,0.38952652,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
646891062,646863408,-0.79372907,2.5097873,0.6839158,0.024318215,-0.7218704,-0.5902522,0.36043596,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
646976524,646962102,-0.81084067,2.5331445,0.81205624,0.007494848,-0.72917014,-0.58418083,0.35635296,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
647089477,647065511,-0.8465624,2.5648625,0.9505335,0.037079394,-0.7162281,-0.5828508,0.38200432,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
647191886,647165579,-0.86181855,2.5927565,1.0838375,0.07734536,-0.69869673,-0.5935222,0.39188257,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
647277409,647265533,-0.85688496,2.6067774,1.1808813,0.090374745,-0.69889355,-0.5882737,0.39662856,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
647395244,647365292,-0.83861655,2.6224382,1.306524,0.09197415,-0.69837344,-0.58980125,0.39490473,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
647491783,647465066,-0.82863647,2.62371,1.3938687,0.08909372,-0.6983126,-0.59316283,0.3906145,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
647590559,647563939,-0.8273204,2.6380055,1.4568719,0.0944971,-0.6951235,-0.58749217,0.4033938,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
647676953,647663437,-0.8209013,2.6463187,1.5204713,0.11122162,-0.6886388,-0.59290624,0.40232876,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
647794918,647763162,-0.80809665,2.6631744,1.5665127,0.11379058,-0.688748,-0.58480394,0.41313717,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
647890992,647862166,-0.7891512,2.6717908,1.5837874,0.11257034,-0.6879068,-0.58814627,0.4101173,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
647990473,647961419,-0.7837616,2.6781063,1.6033815,0.122264735,-0.67398554,-0.60134894,0.411308,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
648090446,648065574,-0.77154183,2.6823175,1.6177706,0.12300844,-0.67090636,-0.6064929,0.4085583,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
648195839,648165467,-0.76753014,2.6902695,1.6229115,0.10936053,-0.68327063,-0.585352,0.4225452,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
648290155,648265205,-0.77117693,2.6959105,1.6133897,0.11931014,-0.6703163,-0.60578316,0.41166484,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
648389909,648364970,-0.7696878,2.6878705,1.6021849,0.11378502,-0.6782819,-0.596513,0.41371343,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
648476634,648463466,-0.7771963,2.6919491,1.5987477,0.11362853,-0.6786174,-0.59386045,0.41700926,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
648589944,648563156,-0.79163027,2.6920087,1.5810564,0.119548924,-0.6683232,-0.6052132,0.41565514,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
648677186,648662100,-0.79593444,2.6886158,1.5566351,0.11063755,-0.68169886,-0.58872217,0.42006215,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
648790019,648761523,-0.8084617,2.6875694,1.5434716,0.1141021,-0.67459357,-0.6047952,0.4075867,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
648894860,648861251,-0.8258108,2.6808467,1.5224557,0.10446109,-0.68153423,-0.59954864,0.4063747,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
648976866,648965501,-0.8308105,2.6746228,1.500116,0.108987756,-0.67908233,-0.59730697,0.4125449,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
649093545,649065160,-0.8363778,2.6713943,1.47274,0.105151765,-0.6777171,-0.6045868,0.4051141,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
649191797,649164998,-0.8380233,2.665063,1.4504484,0.101798385,-0.6869466,-0.5960533,0.40306568,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
649291184,649263775,-0.8338534,2.660471,1.4249355,0.108742796,-0.6777495,-0.6064427,0.40132007,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
649376613,649363511,-0.8365714,2.6524353,1.4069192,0.09679689,-0.68463427,-0.6000105,0.40236035,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
649490932,649463226,-0.8353274,2.6459155,1.3751197,0.097257145,-0.683266,-0.6007144,0.40352297,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
649576767,649562044,-0.83608234,2.6354368,1.3444961,0.09933905,-0.6832094,-0.6059766,0.39515695,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
649694191,649661628,-0.83296496,2.6304798,1.3176581,0.09616896,-0.6882581,-0.59979063,0.39661494,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
649777090,649761139,-0.8317678,2.6262262,1.2847587,0.09610041,-0.6830177,-0.60582,0.39652714,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
649877577,649865470,-0.83308923,2.6173072,1.2366712,0.09127691,-0.68815494,-0.5989127,0.3992679,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
649995461,649965358,-0.8232647,2.6170557,1.1974831,0.08774836,-0.68710876,-0.6035697,0.39482352,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
650076244,650065025,-0.8183002,2.608961,1.1516464,0.080986366,-0.6921929,-0.60451883,0.38583308,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
650179208,650164681,-0.8096127,2.6020882,1.0912278,0.0751457,-0.6977238,-0.60024744,0.38371548,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
650276705,650263526,-0.804976,2.5913846,1.033992,0.074659936,-0.6945392,-0.6064562,0.37980542,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
650389582,650363269,-0.7852453,2.5767922,0.96466684,0.07245782,-0.69927156,-0.60106283,0.38012177,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
650477347,650463090,-0.772898,2.5706713,0.9179793,0.07523748,-0.6978205,-0.60540396,0.37532893,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
650590532,650561713,-0.77316004,2.5572853,0.8715624,0.072251506,-0.7001059,-0.6060651,0.37056246,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
650677239,650665368,-0.76308256,2.5459943,0.811368,0.068679,-0.70133126,-0.6016452,0.3760861,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
650792143,650765457,-0.7478066,2.532777,0.74674046,0.06818999,-0.70097375,-0.60670066,0.3686466,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
650891161,650865380,-0.73762876,2.5275724,0.7108379,0.06708627,-0.7027754,-0.59639984,0.38198608,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
650992193,650965140,-0.72748107,2.5179834,0.6705229,0.07010249,-0.69896054,-0.60065705,0.38177317,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
651090094,651065046,-0.7115805,2.5049946,0.6087116,0.06365813,-0.7057093,-0.5935583,0.38158965,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
651176717,651163828,-0.69826317,2.4973426,0.55105764,0.06544624,-0.7035332,-0.59684837,0.38017088,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
651289634,651263279,-0.69108665,2.488413,0.4969812,0.059837904,-0.7074706,-0.5968726,0.3736947,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
651391143,651363195,-0.6830447,2.4779024,0.44478825,0.056640007,-0.70774925,-0.5985627,0.37095213,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
651490273,651462988,-0.6665539,2.467838,0.3924749,0.056941967,-0.7088124,-0.60284853,0.3618234,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
651591682,651565321,-0.64699626,2.4581847,0.31003925,0.04528251,-0.7153648,-0.6023102,0.3513192,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
651693974,651665498,-0.6251086,2.4447234,0.22762634,0.04043441,-0.7178068,-0.6041872,0.3436222,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
651790754,651765402,-0.60689545,2.4358184,0.15966262,0.03638521,-0.72135466,-0.6050886,0.3349497,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
651889778,651865356,-0.5637358,2.431237,0.08995208,0.030596389,-0.7246039,-0.60678774,0.32530236,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
651993277,651965213,-0.5326241,2.4263246,0.016893117,0.026147686,-0.7259159,-0.6056731,0.32484207,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
652091018,652064174,-0.4912218,2.4277732,-0.05359147,0.014736649,-0.73389065,-0.60066056,0.3168503,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
652177191,652163717,-0.44733223,2.4242737,-0.10188325,0.017483715,-0.7330634,-0.6011095,0.31777325,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
652277040,652263311,-0.38999584,2.432394,-0.14472975,0.011988485,-0.7411064,-0.59284455,0.31488547,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
652377473,652365298,-0.3345317,2.4347024,-0.17500451,0.0036760129,-0.742838,-0.5931467,0.3104113,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
652490704,652465500,-0.2508204,2.4327836,-0.23041624,0.00010205269,-0.7495952,-0.5883928,0.30315194,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
652591114,652565319,-0.18054976,2.420214,-0.28822985,0.0040960927,-0.7530091,-0.5885638,0.29419935,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
652691167,652665370,-0.10737014,2.414075,-0.3290431,-0.004114788,-0.75768316,-0.5881531,0.28279868,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
652776550,652765279,0.0026999137,2.4164412,-0.36907724,-0.009120858,-0.7624607,-0.58379334,0.27884704,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
652876695,652865340,0.12561414,2.4159427,-0.38291684,-0.0047197044,-0.76724964,-0.57796246,0.27796584,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
652992285,652965086,0.27178323,2.40033,-0.40502527,0.0038605793,-0.7717239,-0.5736276,0.27455187,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
653076699,653064090,0.43040428,2.3899763,-0.42166638,0.004708086,-0.78421974,-0.56353056,0.25963554,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
653216030,653163421,0.6160996,2.3518853,-0.46081728,-0.0069245175,-0.7801348,-0.5744227,0.24775027,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
653277409,653263291,0.8136336,2.3435342,-0.48198503,-0.019722477,-0.7806416,-0.571177,0.2529159,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
653393530,653365426,1.0261492,2.32656,-0.47064397,-0.013014258,-0.7825532,-0.5682721,0.25398412,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
653493524,653465272,1.2967521,2.3073845,-0.5055167,-0.011546891,-0.7950909,-0.5576384,0.23819444,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
653576524,653565344,1.5886441,2.2774446,-0.52804494,-0.0011359538,-0.7847087,-0.5703568,0.24274288,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
653689583,653665253,1.9087915,2.2381709,-0.55347985,-0.008489068,-0.789355,-0.5651002,0.23980927,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
653790160,653765434,2.2514746,2.200839,-0.5646125,-0.022686535,-0.79773706,-0.5607667,0.2205485,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1,0,0,0
