timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],terr_flow[0],terr_flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
640883455,640693213,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.004959911,0.021861553,-0.017180681,0.0,1.083547,0.0,0.0,0.0,0.0,0.0,0.0,0.0005352497,0.0,0.0,0.0,0.038490698,-0.023163324,-0.00077956915,0.0,0.0,0.0,0.0,0.0,0.0
641383458,641193212,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.019886672,0.0563612,-0.023830414,0.0,0.63383734,0.0,0.0,0.0,0.0,0.0,0.0,0.004209757,0.0,0.0,0.0,-0.042927027,0.031591706,-0.0016754866,0.0,0.0,0.0,0.0,0.0,0.0
641883463,641693214,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.017523527,0.0017104149,-0.02310729,0.0,0.96363366,0.0,0.0,0.0,0.0,0.0,0.0,0.004137397,0.0,0.0,0.0,0.11532682,0.06320668,-0.012816906,0.0,0.0,0.0,0.0,0.0,0.0
642393458,642203211,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.014202327,-0.007008314,-0.010286093,0.0,0.76696813,0.0,0.0,0.0,0.0,0.0,0.0,0.007891417,0.0,0.0,0.0,0.022247655,-0.06998932,-0.001388073,0.0,0.0,0.0,0.0,0.0,0.0
642893485,642703211,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0011768341,-0.0027234554,-0.0007491112,0.0,0.9814472,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009762049,0.0,0.0,0.0,-0.0064370558,-0.09785116,-0.0032246113,0.0,0.0,0.0,0.0,0.0,0.0
643383462,643193214,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.00998795,0.006695509,0.007371545,0.0,0.6974319,0.0,0.0,0.0,0.0,0.0,0.0,0.0021175146,0.0,0.0,0.0,0.023459377,0.005889764,-0.00029838085,0.0,0.0,0.0,0.0,0.0,0.0
643883462,643693211,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0053785443,-0.0005595684,0.009706855,0.0,0.54128325,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021853447,0.0,0.0,0.0,-0.03220778,-0.103806034,-0.0048871636,0.0,0.0,0.0,0.0,0.0,0.0
644383490,644193212,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.0007417947,-0.0068130493,0.014471173,0.0,0.45786512,0.0,0.0,0.0,0.0,0.0,0.0,-0.001773715,0.0,0.0,0.0,-0.02063731,0.088633254,-0.00415498,0.0,0.0,0.0,0.0,0.0,0.0
644883461,644693212,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.007985219,0.0038471222,0.015813112,0.0,0.41614473,0.0,0.0,0.0,0.0,0.0,0.0,0.00083339214,0.0,0.0,0.0,0.007506499,0.0086617125,1.835823e-05,0.0,0.0,0.0,0.0,0.0,0.0
645383464,645193211,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.013204217,-0.0021181107,0.0017118454,0.0,0.497177,0.0,0.0,0.0,0.0,0.0,0.0,0.00052165985,0.0,0.0,0.0,0.088856615,-0.057737477,0.0006117821,0.0,0.0,0.0,0.0,0.0,0.0
