timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,mag_inclination_deg,mag_inclination_ref_deg,mag_strength_gs,mag_strength_ref_gs,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
632371654,632181188,67138051,4.4351575e-05,0.0016994278,0.0040724655,0,0.06030182,0.03901496,0.0014300728,nan,0.00395233,0.022077475,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,895,3,1,6,3,1,0,0,0,0,0,0,0
632571616,632381188,67138051,3.601215e-05,0.0020532466,0.0019004887,0,0.05839163,0.037512593,0.0023301607,nan,0.0046653445,0.02588056,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,895,3,1,6,3,1,0,0,0,0,0,0,0
632771614,632581211,67138051,3.9160084e-05,0.0026607625,0.0014102343,0,0.058112036,0.03707292,0.0019167931,nan,0.0055928505,0.028309362,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,895,3,1,6,3,1,0,0,0,0,0,0,0
632971645,632781188,67138051,5.0774892e-05,0.0030141396,0.0013869238,0,0.05817057,0.037048705,0.0016243828,nan,0.0030562296,0.023073226,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,895,3,1,6,3,1,0,0,0,0,0,0,0
633161697,632971211,67138051,6.9350404e-05,0.0034324576,0.001972938,0,0.057689264,0.036892273,0.0023735627,nan,0.008175657,0.026449826,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,895,3,1,6,3,1,0,0,0,0,0,0,0
633361643,633171188,67138051,6.4600885e-05,0.0021783023,0.0012941211,0,0.05887313,0.037407577,0.0010970035,nan,0.0012551979,0.023197042,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,895,3,1,6,3,1,0,0,0,0,0,0,0
633561625,633371187,67138051,4.4223663e-05,0.0018315399,0.0011582226,0,0.05853595,0.03741165,0.0020056223,nan,0.0061060707,0.024044793,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,895,3,1,6,3,1,0,0,0,0,0,0,0
633771612,633581188,67138051,5.990377e-05,0.0011476789,0.0013860366,0,0.058659326,0.037618153,0.0021341015,nan,0.003821348,0.021997262,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,895,3,1,6,3,1,0,0,0,0,0,0,0
633971693,633781212,67138051,5.9918802e-05,0.0010343336,0.0018769894,0,0.058084916,0.037424326,0.0047091953,nan,0.003920044,0.020911664,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,895,3,1,6,3,1,0,0,0,0,0,0,0
634171634,633981188,67138051,5.8627775e-05,0.0010673521,0.0023090653,0,0.05757508,0.037207782,0.0025642472,nan,0.0024652495,0.018293649,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,895,3,1,6,3,1,0,0,0,0,0,0,0
634371613,634181188,67138051,3.073786e-05,0.000737789,0.0022707349,0,0.057219848,0.03702515,0.0009948517,nan,0.0031275267,0.01440954,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,895,3,1,6,3,1,0,0,0,0,0,0,0
634561641,634371188,67138051,5.292834e-05,0.0012602638,0.0024292078,0,0.056411438,0.036580555,0.0028301755,nan,0.011061875,0.016913012,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,895,3,1,6,3,1,0,0,0,0,0,0,0
634761606,634571188,1077891,7.623326e-05,0.001205503,0.0020783572,0,0.05707692,0.036747042,0.0029754324,nan,0.006547135,0.01354192,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
634961631,634771211,1077891,4.5757675e-05,0.00027062467,0.0012806742,0,0.05770414,0.0369098,0.0010085921,nan,0.0031529602,0.014124816,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
635171610,634981211,1077891,3.8965583e-05,0.0007968046,0.0014504999,0,0.058817837,0.037337895,0.0032017052,nan,0.0038057708,0.021949884,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
635371632,635181188,1077891,9.9939534e-05,0.0024312278,0.0031424304,0,0.059284918,0.037467465,0.003375608,nan,0.018029423,0.019741071,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
635571610,635381188,1077891,0.0002049877,0.0045665503,0.0061158077,0,0.059660085,0.037572976,0.0034022226,nan,0.025040917,0.011523061,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
635771611,635581211,1077891,0.00036545531,0.008140725,0.010478729,0,0.059935715,0.03765492,0.0021330582,nan,0.03525422,0.023487639,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
635961612,635771188,1077891,0.00054723135,0.01212016,0.016194267,0,0.05955569,0.03743212,0.00687835,nan,0.03960576,0.03114046,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
636161756,635971211,1077891,0.0006364065,0.015683131,0.02141198,0,0.05957072,0.03743563,0.00060766464,nan,0.032881126,0.04427735,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
636361636,636171188,1077891,0.00063088135,0.017293287,0.02503969,0,0.05965981,0.03747008,0.0009904924,nan,0.032412414,0.055772804,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
636571633,636381188,1077891,0.00053625717,0.016117891,0.024979873,0,0.060289755,0.037777543,0.002291323,nan,0.027765239,0.0587706,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
636771605,636581188,1077891,0.00043209226,0.015038328,0.024589498,0,0.060320534,0.03779527,0.0015181414,nan,0.027383864,0.060301818,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
636971602,636781211,1077891,0.00032669475,0.013685881,0.02283656,0,0.060350906,0.037807684,0.0024717313,nan,0.019088008,0.061461773,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
637171654,636981188,1077891,0.00015747362,0.011877397,0.020252272,0,0.06039214,0.037812296,0.010201152,nan,0.00727568,0.074852526,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
637361615,637171211,1077891,0.0001536376,0.012488472,0.020201126,0,0.059810985,0.037537836,0.011851939,nan,0.026287742,0.07720634,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
637561676,637371187,1077891,0.0003693923,0.013801769,0.02039366,0,0.059772987,0.037537742,0.0144158,nan,0.0348046,0.08417644,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
637761656,637571188,1077891,0.0005323439,0.016080221,0.02248567,0,0.05974032,0.037539307,0.013642463,nan,0.04298898,0.08128917,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
637971610,637781190,1077891,0.00062748115,0.017043166,0.023629485,0,0.06030001,0.037822276,0.009853564,nan,0.041783165,0.09125571,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
638171615,637981211,1077891,0.00070677575,0.017616756,0.024284925,0,0.060285553,0.037823554,0.008525677,nan,0.048132673,0.085780405,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
638371631,638181188,1077891,0.000709915,0.016584005,0.02304614,0,0.06027868,0.03782352,0.009751818,nan,0.047532104,0.09059787,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
638571612,638381188,1077891,0.0006222252,0.014760147,0.020730365,0,0.060276154,0.037824094,0.005283244,nan,0.043860633,0.096706755,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
638761635,638571188,1077891,0.00049722777,0.011942071,0.01684774,0,0.05969059,0.037542745,0.005753441,nan,0.024556013,0.075223446,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
638961626,638771188,1077891,0.00032275796,0.006954832,0.010503857,0,0.05962594,0.037543386,0.0064740744,nan,0.014097393,0.05372172,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
639161617,638971215,1077891,0.00029357788,0.0039788587,0.0053214366,0,0.05942287,0.037508745,0.006828525,nan,0.03745189,0.05425633,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
639371610,639181211,1077891,0.0005501097,0.00804078,0.008573729,0,0.059909943,0.037797987,0.008315657,nan,0.06784683,0.06558346,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
639571635,639381188,1077891,0.00079655764,0.012748093,0.014712626,0,0.059918135,0.037804987,0.005773799,nan,0.07690677,0.045376025,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
639771645,639581188,1077891,0.0008915867,0.014577924,0.017741881,0,0.059979886,0.037809715,0.005074707,nan,0.07054123,0.046140462,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
639971613,639781211,1077891,0.00078048056,0.012139299,0.01640711,0,0.060053673,0.037816092,0.0057429615,nan,0.044292014,0.04096809,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
640161642,639971187,1077891,0.0005438812,0.007719272,0.01246804,0,0.059543442,0.03753781,0.006353633,nan,0.019917201,0.0323753,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
640361601,640171211,1077891,0.00029718614,0.004448079,0.009005249,0,0.059594717,0.03754184,0.0072095296,nan,0.010607706,0.036104083,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
640561626,640371188,1077891,0.00014859505,0.004181281,0.007868979,0,0.059623662,0.037543405,0.0054185675,nan,0.0047599683,0.045081366,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
640771640,640581188,1077891,7.9430974e-05,0.006933348,0.009060194,0,0.060301032,0.037826974,0.006393966,nan,0.017389199,0.06378292,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
640971608,640781188,1077891,0.0004008774,0.0148605,0.017764993,0,0.06042523,0.03782806,0.007214557,nan,0.063209765,0.0637414,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
641171609,640981212,1077891,0.00030791687,0.0107708685,0.015204433,0,0.073322944,0.043905918,0.007214557,nan,0.063209765,0.059781298,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
641371646,641181188,1077891,0.001064057,0.031356044,0.038178295,0,0.06764317,0.04177209,0.008785544,nan,0.11272781,0.051489655,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
641561627,641371211,1077891,0.0013858115,0.030717637,0.040719308,0,0.063889176,0.040123723,0.010191459,nan,0.06571165,0.0490114,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
641761633,641571188,1077891,0.00097163784,0.020769024,0.030021435,0,0.061889958,0.03917648,0.009523202,nan,0.019224552,0.050885826,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
641961625,641771191,1077891,0.0004832309,0.0122593725,0.019321246,0,0.060696535,0.03852805,0.008035234,nan,0.013451196,0.044920474,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
642171631,641981187,1077891,0.00024375081,0.0060911365,0.010109497,0,0.06058612,0.038374722,0.010814804,nan,0.015419995,0.034282528,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
642371630,642181211,1077891,0.00026017218,0.0050278152,0.007018099,0,0.060252916,0.03810787,0.0131597705,nan,0.011155997,0.029967878,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
642571637,642381188,1077891,0.0002658586,0.006409372,0.009025864,0,0.060118817,0.03795211,0.0070687933,nan,0.014454363,0.018261407,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
642771601,642581188,1077891,0.00024643936,0.00839616,0.0125600165,0,0.060111683,0.037871692,0.006545219,nan,0.019270489,0.03415278,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
642961653,642771187,1077891,0.0002296622,0.00894043,0.01416147,0,0.059618298,0.037556063,0.0032403448,nan,0.019445056,0.028756302,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
643161609,642971188,1077891,0.00027233586,0.00901023,0.01435501,0,0.05969023,0.037546955,0.0051232358,nan,0.02997487,0.024999652,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
643361625,643171211,1077891,0.00030468806,0.008713581,0.013972776,0,0.05968549,0.037551373,0.00624559,nan,0.02014145,0.029521717,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
643571617,643381211,1077891,0.0002465973,0.0070747384,0.011918181,0,0.060239032,0.03784212,0.002850305,nan,0.008417397,0.01831905,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
643771642,643581187,1077891,0.00017548366,0.0062083197,0.010729157,0,0.060227856,0.03784919,0.005556658,nan,0.008142939,0.02083658,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
643971610,643781188,1077891,9.7102784e-05,0.0057629584,0.010041249,0,0.060219746,0.03785455,0.004202101,nan,0.008069433,0.02147533,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
644171620,643981211,1077891,7.321144e-05,0.0063156,0.0104594305,0,0.06021196,0.03785745,0.0010053143,nan,0.010153669,0.024647363,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
644361612,644171188,1077891,0.00011725094,0.0067941826,0.010822902,0,0.05962743,0.03757382,0.0013522318,nan,0.013496595,0.023568591,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
644561623,644371211,1077891,0.00018774605,0.007633741,0.011316883,0,0.059616968,0.037572496,0.0011275575,nan,0.01396604,0.029434593,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
644761633,644571188,1077891,0.00013521404,0.006091106,0.009562522,0,0.059608504,0.037568647,0.0031320998,nan,0.0022328943,0.019812549,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
644971660,644781191,1077891,7.84447e-05,0.004715604,0.0075662504,0,0.06018078,0.037845206,0.0060888515,nan,0.0062738704,0.01771743,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
645171610,644981192,1077891,7.673943e-05,0.0033919537,0.0055718897,0,0.060185473,0.0378419,0.0044254363,nan,0.0011620101,0.015184689,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
645371614,645181211,1077891,9.374505e-05,0.0028637375,0.0040913457,0,0.06019742,0.037839558,0.0040641944,nan,0.010624012,0.01628313,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
645571638,645381188,1077891,0.00022840654,0.0048309043,0.0059450134,0,0.06021507,0.03783698,0.00460656,nan,0.017989004,0.024551012,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
645761621,645571211,1077891,0.00036706496,0.008306712,0.011236185,0,0.05966809,0.037554618,0.006019118,nan,0.023295451,0.044973344,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
645961627,645771188,1077891,0.00041813377,0.0114658205,0.01699482,0,0.059699267,0.037553977,0.0022054922,nan,0.02131601,0.06204883,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
646161620,645971188,1077891,0.0016787703,0.01718096,0.023936274,0,0.058832195,0.037222248,0.10233416,nan,0.08861256,0.06533466,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
646371613,646181188,1077891,0.004759661,0.019177241,0.046171237,0,0.059247736,0.037583794,0.28412017,nan,0.19684492,0.137638,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
646571598,646381211,1077891,0.0082844,0.13586889,0.12936838,0,0.0619205,0.040966872,0.13991229,nan,0.4403316,0.403413,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
646771635,646581188,29315,0.009357033,0.32115033,0.26152733,0,0.06542922,0.045590967,0.1841756,nan,0.4372393,0.5136089,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
646971607,646781187,29315,0.008217246,0.38061535,0.35363185,0,0.06709343,0.04792528,0.253978,nan,0.40806165,0.51663357,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
647161632,646971188,29315,0.0072600986,0.32806104,0.3580134,0,0.066468716,0.047526248,3.6659212,nan,0.30946746,0.36945075,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,64,831,3,1,6,3,1,0,0,0,0,0,0,0
647361610,647171187,29315,0.005802155,0.20234962,0.27147955,0,0.06583346,0.04662046,0.2564223,nan,0.13266802,0.26860258,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
647561637,647371211,29315,0.0029704794,0.08807912,0.14896384,0,0.064891875,0.045280788,0.2561866,nan,0.18812563,0.1817357,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
647771603,647581211,29315,0.0021443113,0.09342723,0.09175949,0,0.06461089,0.04427866,0.27283683,nan,0.23646891,0.13285846,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
647971632,647781187,29315,0.0046935575,0.16052316,0.16834499,0,0.06378491,0.042980555,0.2840214,nan,0.25070736,0.251467,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
648171609,647981188,29315,0.006042413,0.21567488,0.25532457,0,0.06317661,0.041885488,0.29249242,nan,0.26997602,0.29343453,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
648371619,648181211,29315,0.006109658,0.24652453,0.31579715,0,0.062741816,0.041006584,0.2953144,nan,0.27622882,0.3942602,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
648561626,648371188,29315,0.005697427,0.26503262,0.35764253,0,0.06183577,0.040013343,0.29703352,nan,0.30128264,0.471347,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
648761606,648571215,29315,0.00551772,0.2570537,0.36493835,0,0.06168258,0.03951676,0.306295,nan,0.29555717,0.5117476,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
648961637,648771188,29315,0.004882666,0.1419745,0.22295254,0,0.06161525,0.046134025,0.2868723,nan,0.29127192,0.605523,0.0,nan,0.0,0.0,3407898,3407898,6780433,4395041,nan,nan,nan,nan,0,0,831,3,1,6,3,1,0,0,0,0,0,0,0
