timestamp,timestamp_sample,device_id,pressure,temperature,error_count
640040938,640038881,12084257,100877.99,35.13096,0
640140936,640138880,12084257,100875.55,35.13096,0
640240937,640238879,12084257,100875.24,35.086327,0
640340936,640338879,12084257,100875.55,35.086327,0
640440935,640438877,12084257,100874.94,35.086327,0
640540934,640538876,12084257,100875.55,35.13096,0
640640932,640638875,12084257,100870.055,35.086327,0
640740931,640738874,12084257,100867.92,35.17559,0
640840930,640838873,12084257,100867.62,35.17559,0
640940929,640938872,12084257,100867.92,35.13096,0
641040929,641038872,12084257,100869.14,35.17559,0
641140928,641138870,12084257,100868.23,35.13096,0
641240928,641238869,12084257,100868.23,35.086327,0
641340928,641338868,12084257,100875.55,35.13096,0
641440927,641438867,12084257,100872.195,35.17559,0
641540926,641538866,12084257,100875.55,35.086327,0
641640922,641638865,12084257,100870.97,35.041695,0
641740921,641738865,12084257,100869.14,35.17559,0
641840920,641838863,12084257,100869.75,35.13096,0
641940920,641938862,12084257,100864.26,35.13096,0
642040919,642038861,12084257,100871.89,35.17559,0
642140918,642138860,12084257,100867.92,35.13096,0
642240917,642238859,12084257,100870.36,35.086327,0
642340916,642338858,12084257,100869.75,35.086327,0
642440915,642438858,12084257,100871.58,35.086327,0
642540913,642538856,12084257,100872.805,35.086327,0
642640912,642638855,12084257,100871.89,35.086327,0
642740914,642738856,12084257,100871.27,35.13096,0
642840911,642838853,12084257,100863.34,35.13096,0
642940914,642938856,12084257,100868.53,35.17559,0
643040910,643038851,12084257,100868.53,35.17559,0
643140909,643138850,12084257,100871.58,35.17559,0
643240905,643238849,12084257,100868.53,35.13096,0
643340909,643338848,12084257,100875.24,35.086327,0
643440905,643438847,12084257,100867.01,35.13096,0
643540903,643538846,12084257,100870.36,35.086327,0
643640903,643638845,12084257,100865.48,35.13096,0
643740902,643738844,12084257,100873.11,35.17559,0
643840900,643838843,12084257,100867.92,35.17559,0
643940899,643938842,12084257,100869.75,35.17559,0
644040899,644038842,12084257,100871.89,35.17559,0
644140899,644138841,12084257,100870.36,35.17559,0
644240897,644238840,12084257,100867.92,35.17559,0
644340901,644338844,12084257,100871.89,35.13096,0
644440898,644438840,12084257,100869.14,35.17559,0
644540909,644538850,12084257,100871.27,35.17559,0
644640896,644638838,12084257,100867.01,35.17559,0
644740899,644738842,12084257,100865.48,35.13096,0
644840898,644838840,12084257,100872.5,35.17559,0
644940910,644938849,12084257,100872.805,35.17559,0
645040896,645038839,12084257,100867.31,35.17559,0
645140897,645138839,12084257,100870.664,35.220222,0
645240897,645238840,12084257,100866.086,35.13096,0
645340897,645338839,12084257,100870.36,35.17559,0
645440904,645438846,12084257,100867.31,35.264854,0
645540896,645538838,12084257,100868.836,35.17559,0
645640897,645638840,12084257,100870.664,35.17559,0
645740898,645738840,12084257,100875.24,35.17559,0
645840899,645838841,12084257,100869.445,35.220222,0
645940900,645938842,12084257,100869.445,35.220222,0
646040898,646038840,12084257,100870.36,35.220222,0
646140904,646138846,12084257,100884.4,35.220222,0
646240896,646238838,12084257,100891.73,35.17559,0
646340893,646338834,12084257,100896.61,35.264854,0
646440891,646438833,12084257,100888.67,35.17559,0
646540896,646538838,12084257,100887.15,35.17559,0
646640904,646638846,12084257,100879.516,35.17559,0
646740898,646738840,12084257,100871.89,35.13096,0
646840899,646838841,12084257,100863.34,35.17559,0
646940898,646938840,12084257,100860.9,35.220222,0
647040898,647038840,12084257,100863.65,35.13096,0
647140915,647138840,12084257,100869.445,35.17559,0
647240902,647238845,12084257,100869.14,35.17559,0
647340904,647338846,12084257,100866.086,35.17559,0
647440898,647438840,12084257,100869.75,35.17559,0
647540899,647538840,12084257,100862.734,35.17559,0
647640898,647638840,12084257,100868.836,35.17559,0
647740901,647738843,12084257,100867.62,35.13096,0
647840899,647838841,12084257,100866.7,35.220222,0
647940896,647938838,12084257,100867.31,35.264854,0
648040911,648038852,12084257,100866.7,35.13096,0
648140896,648138838,12084257,100892.945,35.13096,0
648240898,648238840,12084257,100892.336,35.17559,0
648340897,648338841,12084257,100895.38,35.220222,0
648440898,648438839,12084257,100898.13,35.17559,0
648540905,648538847,12084257,100898.74,35.17559,0
648640895,648638837,12084257,100894.77,35.17559,0
648740898,648738840,12084257,100900.266,35.220222,0
648840897,648838839,12084257,100899.66,35.17559,0
648940903,648938844,12084257,100897.22,35.13096,0
649040902,649038844,12084257,100898.74,35.264854,0
649140902,649138844,12084257,100898.13,35.17559,0
649240901,649238842,12084257,100894.77,35.17559,0
649340898,649338840,12084257,100899.05,35.13096,0
649440902,649438844,12084257,100900.875,35.17559,0
649540894,649538837,12084257,100899.66,35.17559,0
649640843,649638785,12084257,100897.52,35.17559,0
649740842,649738784,12084257,100897.52,35.220222,0
649840841,649838783,12084257,100900.266,35.17559,0
649940842,649938782,12084257,100899.05,35.17559,0
650040845,650038781,12084257,100898.13,35.17559,0
650140852,650138793,12084257,100900.57,35.220222,0
650240837,650238779,12084257,100898.44,35.17559,0
650340836,650338778,12084257,100898.44,35.264854,0
650440835,650438777,12084257,100897.52,35.13096,0
650540834,650538777,12084257,100897.52,35.220222,0
650640836,650638778,12084257,100897.22,35.17559,0
650740834,650738775,12084257,100902.1,35.17559,0
650840852,650838793,12084257,100896.0,35.220222,0
650940835,650938776,12084257,100897.22,35.17559,0
651041379,651038777,12084257,100900.42,35.153275,0
651141371,651138770,12084257,100898.44,35.220222,0
651241371,651238770,12084257,100899.66,35.197906,0
651341373,651338773,12084257,100900.57,35.24254,0
651441378,651438776,12084257,100899.05,35.17559,0
651541394,651538793,12084257,100896.45,35.197906,0
651641377,651638776,12084257,100899.2,35.220222,0
651741378,651738777,12084257,100897.98,35.197906,0
651841378,651838776,12084257,100898.74,35.220222,0
651941378,651938777,12084257,100897.06,35.197906,0
652041377,652038776,12084257,100894.164,35.197906,0
652141376,652138775,12084257,100900.57,35.17559,0
652241394,652238793,12084257,100902.555,35.17559,0
652341377,652338775,12084257,100904.39,35.197906,0
652441376,652438775,12084257,100899.81,35.153275,0
652541376,652538775,12084257,100898.44,35.197906,0
652641376,652638774,12084257,100899.05,35.220222,0
652741375,652738773,12084257,100898.59,35.197906,0
652841373,652838772,12084257,100898.59,35.197906,0
652941397,652938796,12084257,100895.38,35.220222,0
653041374,653038752,12084257,100898.28,35.197906,0
653141375,653138752,12084257,100898.44,35.220222,0
653241371,653238751,12084257,100895.08,35.17559,0
653341359,653338749,12084257,100899.66,35.17559,0
653441356,653438748,12084257,100897.37,35.197906,0
653541357,653538746,12084257,100896.914,35.17559,0
653641397,653638796,12084257,100899.51,35.17559,0
653741358,653738745,12084257,100897.52,35.13096,0
